126,151.75,3146408,3.146408,20800
124,149.24,3167208,3.167208,20800
121,145.98,3188008,3.188008,20800
118,143.2,3208808,3.208808,20800
116,140.82,3229608,3.229608,20800
113,138.23,3250408,3.250408,20800
111,135.45,3271208,3.271208,20800
108,132.52,3292008,3.292008,20800
105,129.46,3312808,3.312808,20800
103,126.84,3333608,3.333608,20800
100,124.61,3354408,3.354408,20800
97,121.57,3375208,3.375208,20800
95,118.81,3394968,3.394968,19760
93,116.24,3414728,3.414728,19760
90,113.45,3434488,3.434488,19760
88,110.48,3454248,3.454248,19760
85,107.35,3474008,3.474008,19760
83,104.68,3493768,3.493768,19760
81,102.4,3513528,3.513528,19760
78,99.86,3533288,3.533288,19760
76,97.43,3552008,3.552008,18720
74,95.06,3570728,3.570728,18720
72,92.41,3589448,3.589448,18720
70,89.53,3608168,3.608168,18720
68,87.06,3626888,3.626888,18720
65,84.96,3645608,3.645608,18720
63,82.54,3664328,3.664328,18720
61,79.84,3683048,3.683048,18720
59,77.54,3701776,3.701776,18728
57,75.58,3720488,3.720488,18712
55,73.28,3739208,3.739208,18720
53,70.69,3757928,3.757928,18720
51,68.48,3776648,3.776648,18720
49,66.59,3795368,3.795368,18720
48,63.73,3814088,3.814088,18720
46,61.29,3832808,3.832808,18720
44,59.21,3851528,3.851528,18720
42,57.42,3870248,3.870248,18720
40,55.9,3888968,3.888968,18720
39,53.36,3907688,3.907688,18720
37,51.18,3926408,3.926408,18720
35,49.32,3945128,3.945128,18720
34,47.11,3963848,3.963848,18720
32,45.23,3982568,3.982568,18720
30,43.61,4001288,4.001288,18720
29,41.61,4020008,4.020008,18720
27,39.91,4038728,4.038728,18720
26,38.45,4057448,4.057448,18720
24,35.95,4076168,4.076168,18720
23,33.82,4094888,4.094888,18720
22,32.63,4113608,4.113608,18720
20,30.98,4132328,4.132328,18720
19,28.96,4151048,4.151048,18720
18,27.22,4169768,4.169768,18720
17,25.74,4188488,4.188488,18720
15,24.48,4207208,4.207208,18720
14,22.78,4225928,4.225928,18720
13,21.32,4244648,4.244648,18720
12,20.08,4263368,4.263368,18720
11,18.4,4282088,4.282088,18720
10,16.96,4300816,4.300816,18728
9,15.73,4319528,4.319528,18712
8,14.06,4337208,4.337208,17680
8,12.67,4354888,4.354888,17680
7,11.48,4372568,4.372568,17680
6,9.8,4390248,4.390248,17680
5,8.37,4406888,4.406888,16640
5,7.15,4423528,4.423528,16640
4,6.11,4440168,4.440168,16640
4,5.21,4456808,4.456808,16640
3,4.45,4473448,4.473448,16640
3,3.8,4490088,4.490088,16640
2,3.25,4506728,4.506728,16640
2,2.77,4523368,4.523368,16640
1,2.37,4540008,4.540008,16640
1,2.02,4556648,4.556648,16640
1,1.73,4573288,4.573288,16640
0,1.48,4589928,4.589928,16640
0,1.26,4606568,4.606568,16640
0,1.08,4623208,4.623208,16640
0,0.92,4639848,4.639848,16640
0,0.78,4656488,4.656488,16640
0,0.67,4673128,4.673128,16640
0,0.57,4689768,4.689768,16640
0,0.49,4706408,4.706408,16640
0,0.42,4723048,4.723048,16640
0,0.36,4739688,4.739688,16640
0,0.3,4756328,4.756328,16640
0,0.26,4772968,4.772968,16640
0,0.22,4789608,4.789608,16640
0,0.19,4806248,4.806248,16640
0,0.16,4822888,4.822888,16640
1,0.14,4839528,4.839528,16640
1,0.12,4856168,4.856168,16640
1,0.1,4872808,4.872808,16640
1,0.09,4889448,4.889448,16640
2,0.07,4906088,4.906088,16640
2,0.06,4922728,4.922728,16640
3,0.05,4939368,4.939368,16640
3,0.05,4956008,4.956008,16640
4,0.04,4972648,4.972648,16640
4,0.03,4989288,4.989288,16640
5,0.03,5005928,5.005928,16640
6,0.02,5022568,5.022568,16640
6,0.02,5039208,5.039208,16640
7,0.02,5055848,5.055848,16640
8,0.02,5072488,5.072488,16640
8,0.01,5089128,5.089128,16640
9,0.01,5105768,5.105768,16640
10,0.01,5122408,5.122408,16640
11,0.01,5140088,5.140088,17680
12,0.01,5157768,5.157768,17680
13,0.01,5175448,5.175448,17680
14,0.67,5193128,5.193128,17680
15,1.23,5210808,5.210808,17680
16,1.71,5228488,5.228488,17680
17,2.78,5246168,5.246168,17680
18,3.7,5263848,5.263848,17680
20,4.48,5281528,5.281528,17680
21,5.15,5299216,5.299216,17688
22,6.38,5316888,5.316888,17672
23,7.43,5334568,5.334568,17680
25,8.32,5352248,5.352248,17680
26,9.75,5369928,5.369928,17680
27,10.97,5387608,5.387608,17680
29,11.94,5406328,5.406328,18720
31,13.31,5425048,5.425048,18720
32,14.49,5443768,5.443768,18720
34,15.49,5462488,5.462488,18720
35,16.97,5481208,5.481208,18720
37,18.86,5499928,5.499928,18720
39,20.48,5518648,5.518648,18720
40,21.85,5537368,5.537368,18720
42,23.65,5556088,5.556088,18720
44,25.19,5574808,5.574808,18720
46,26.51,5593528,5.593528,18720
48,27.63,5612248,5.612248,18720
50,29.21,5630968,5.630968,18720
52,31.18,5649688,5.649688,18720
53,32.87,5668408,5.668408,18720
55,34.93,5687128,5.687128,18720
57,36.7,5705848,5.705848,18720
59,38.2,5724568,5.724568,18720
61,40.11,5743288,5.743288,18720
64,41.74,5762008,5.762008,18720
66,43.76,5780728,5.780728,18720
68,45.48,5799448,5.799448,18720
70,46.95,5818168,5.818168,18720
72,49.45,5836888,5.836888,18720
74,51.59,5855608,5.855608,18720
76,53.42,5874328,5.874328,18720
79,55.6,5893048,5.893048,18720
81,57.47,5911768,5.911768,18720
83,59.68,5930488,5.930488,18720
85,62.2,5949208,5.949208,18720
87,64.35,5967928,5.967928,18720
90,66.18,5986648,5.986648,18720
92,68.37,6005368,6.005368,18720
94,70.24,6024088,6.024088,18720
97,71.84,6042808,6.042808,18720
99,74.46,6061528,6.061528,18720
101,77.31,6080248,6.080248,18720
104,79.39,6100008,6.100008,19760
106,81.39,6119768,6.119768,19760
109,83.69,6139528,6.139528,19760
111,86.25,6159288,6.159288,19760
114,88.43,6179048,6.179048,19760
116,90.89,6198812,6.198812,19764
119,93.58,6218568,6.218568,19756
121,95.87,6238328,6.238328,19760
124,98.43,6258088,6.258088,19760
126,100.61,6277848,6.277848,19760
129,103.18,6298648,6.298648,20800
132,105.52,6319448,6.319448,20800
134,108.08,6340248,6.340248,20800
137,110.83,6361048,6.361048,20800
140,113.18,6381848,6.381848,20800
142,115.75,6402648,6.402648,20800
145,118.5,6423448,6.423448,20800
147,121.41,6444248,6.444248,20800
150,123.9,6465048,6.465048,20800
153,126.59,6485848,6.485848,20800
155,128.88,6506648,6.506648,20800
158,131.4,6527448,6.527448,20800
160,134.11,6548248,6.548248,20800
163,136.43,6569048,6.569048,20800
165,138.97,6589848,6.589848,20800
168,141.7,6610648,6.610648,20800
171,144.6,6631448,6.631448,20800
