100,0,1
100,0,1.02
100,1.87,1.04
100,7.21,1.06
100,14.9,1.07
100,23.62,1.09
100,31.99,1.11
100,38.55,1.13
100,42.97,1.15
100,46.16,1.17
100,48.28,1.19
100,49.51,1.21
100,49.96,1.23
100,49.76,1.25
100,49.59,1.27
100,49.44,1.29
100,48.72,1.31
100,48.11,1.33
100,48.18,1.35
100,48.24,1.37
100,48.29,1.39
100,48.33,1.41
100,48.37,1.43
100,48.4,1.45
100,48.42,1.47
100,48.45,1.49
100,48.47,1.51
100,48.48,1.53
100,48.5,1.55
100,48.51,1.57
100,48.52,1.59
100,48.53,1.61
100,48.54,1.63
100,48.54,1.65
100,48.55,1.67
100,48.55,1.69
100,48.56,1.71
100,48.56,1.73
100,48.56,1.75
100,48.56,1.77
100,48.57,1.79
100,48.57,1.81
100,48.57,1.83
100,48.57,1.85
100,48.57,1.87
100,48.57,1.88
100,48.57,1.9
100,48.58,1.92
100,48.58,1.94
100,48.58,1.96
100,48.58,1.98
100,48.58,2
100,48.58,2.02
100,48.58,2.04
100,48.58,2.06
100,48.58,2.08
100,48.58,2.1
100,48.58,2.12
100,48.58,2.14
100,48.58,2.16
100,48.58,2.18
100,48.58,2.2
100,48.58,2.22
100,48.58,2.24
100,48.58,2.26
100,48.58,2.28
100,48.58,2.3
100,48.58,2.32
100,48.58,2.34
100,48.58,2.36
100,48.58,2.38
100,48.58,2.4
100,49.17,2.42
100,49.08,2.44
100,48.42,2.46
100,48.44,2.48
100,48.46,2.5
100,48.48,2.52
100,48.49,2.54
100,48.51,2.56
100,48.52,2.58
100,48.53,2.6
100,48.53,2.62
100,48.54,2.64
100,48.55,2.66
100,48.55,2.68
100,48.56,2.7
100,48.56,2.71
100,48.56,2.73
100,48.56,2.75
100,48.57,2.77
100,49.16,2.79
100,49.07,2.81
100,48.41,2.83
100,48.43,2.85
100,48.46,2.87
100,48.47,2.89
100,48.49,2.91
100,48.5,2.93
100,48.51,2.95
100,48.52,2.97
100,48.53,2.99
100,48.54,3.01
100,48.54,3.03
100,48.55,3.05
100,48.55,3.07
100,48.56,3.09
100,49.15,3.11
100,49.07,3.13
100,48.41,3.15
100,48.43,3.17
100,48.45,3.19
100,48.47,3.21
100,48.49,3.23
100,48.5,3.25
100,48.51,3.27
100,48.52,3.29
100,48.53,3.31
100,48.54,3.33
100,48.54,3.35
100,48.55,3.37
100,48.55,3.39
100,48.56,3.41
100,48.56,3.43
100,48.56,3.45
100,49.16,3.47
100,49.07,3.49
100,48.41,3.51
100,48.43,3.53
100,48.46,3.54
100,48.47,3.56
100,48.49,3.58
100,48.5,3.6
100,48.51,3.62
100,48.52,3.64
100,48.53,3.66
100,48.54,3.68
100,48.54,3.7
100,48.55,3.72
100,48.55,3.74
100,48.56,3.76
100,48.56,3.78
100,49.15,3.8
100,49.07,3.82
100,48.41,3.84
100,48.43,3.86
100,48.45,3.88
100,48.47,3.9
100,48.49,3.92
100,48.5,3.94
100,48.51,3.96
100,48.52,3.98
100,48.53,4
100,48.54,4.02
100,48.54,4.04
100,48.55,4.06
100,48.55,4.08
100,48.56,4.1
100,48.56,4.12
100,48.56,4.14
100,49.16,4.16
100,49.66,4.18
100,48.91,4.2
100,48.27,4.22
100,48.32,4.24
100,48.36,4.26
100,48.39,4.28
100,48.42,4.3
100,48.44,4.32
100,48.46,4.34
100,48.48,4.35
100,48.49,4.37
100,48.51,4.39
100,49.11,4.41
100,49.03,4.43
100,48.37,4.45
100,48.4,4.47
100,48.43,4.49
100,48.45,4.51
100,48.47,4.53
100,48.49,4.55
100,48.5,4.57
100,48.51,4.59
100,48.52,4.61
100,48.53,4.63
100,48.54,4.65
100,49.13,4.67
100,49.05,4.69
100,48.39,4.71
100,48.42,4.73
