100,99.89,1146540,22880,,settle,settle,,,,,,,
100,100.1,1169428,22888,,settle,settle,,,,,,,
100,99.96,1193340,23912,,settle,settle,,,,,,,
100,99.84,1216220,22880,,settle,settle,,,,,,,
100,99.55,1239100,22880,,settle,settle,,,,,,,
100,99.31,1261980,22880,,settle,settle,,,,,,,
100,99.62,1284860,22880,,settle,settle,,,,,,,
100,99.87,1307740,22880,,settle,settle,,,,,,,
100,100.1,1330620,22880,,settle,settle,,,,,,,
100,100.46,1354540,23920,,settle,settle,,,,,,,
100,100.44,1378460,23920,,settle,settle,,,,,,,
100,100.42,1402388,23928,,settle,settle,,,,,,,
100,99.92,1426300,23912,,settle,settle,,,,,,,
100,99.32,1449180,22880,,settle,settle,,,,,,,
100,99.62,1472060,22880,,settle,settle,,,,,,,
100,99.88,1494940,22880,,settle,settle,,,,,,,
100,99.59,1517820,22880,,settle,settle,,,,,,,
100,99.85,1540700,22880,,settle,settle,,,,,,,
100,100.08,1563580,22880,,settle,settle,,,,,,,
100,99.94,1587500,23920,,settle,settle,,,,,,,
100,99.82,1610380,22880,,settle,settle,,,,,,,
100,100.05,1633260,22880,,settle,settle,,,,,,,
100,100.42,1657180,23920,,settle,settle,,,,,,,
100,100.41,1681100,23920,,settle,settle,,,,,,,
100,99.91,1705020,23920,,settle,settle,,,,,,,
100,99.81,1727900,22880,,settle,settle,,,,,,,
100,100.04,1750780,22880,,settle,settle,,,,,,,
100,99.91,1774700,23920,,settle,settle,,,,,,,
100,99.79,1797580,22880,,settle,settle,,,,,,,
100,100.02,1820460,22880,,settle,settle,,,,,,,
100,100.4,1844380,23920,,settle,settle,,,,,,,
100,99.9,1868300,23920,,settle,settle,,,,,,,
100,99.81,1891180,22880,,settle,settle,,,,,,,
100,100.04,1914060,22880,,settle,settle,,,,,,,
100,99.9,1937980,23920,,settle,settle,,,,,,,
100,99.79,1960860,22880,,settle,settle,,,,,,,
100,100.02,1983740,22880,,settle,settle,,,,,,,
100,100.4,2007660,23920,,settle,settle,,,,,,,
100,100.39,2031580,23920,,settle,settle,,,,,,,
100,99.89,2055500,23920,,settle,settle,,,,,,,
100,99.8,2078380,22880,,settle,settle,,,,,,,
100,100.03,2101268,22888,,settle,settle,,,,,,,
100,99.9,2125180,23912,,settle,settle,,,,,,,
100,99.78,2148060,22880,,settle,settle,,,,,,,
100,100.01,2170952,22892,,settle,settle,,,,,,,
100,100.39,2194864,23912,,settle,settle,,,,,,,
100,99.9,2218780,23916,,settle,settle,,,,,,,
100,99.81,2241660,22880,,settle,settle,,,,,,,
100,100.04,2264540,22880,,settle,settle,,,,,,,
100,99.9,2288460,23920,,settle,settle,,,,,,,
100,99.79,2311340,22880,,settle,settle,,,,,,,
100,100.02,2334220,22880,,settle,settle,,,,,,,
100,100.4,2358140,23920,,settle,settle,,,,,,,
100,100.39,2382060,23920,,settle,settle,,,,,,,
100,99.89,2405980,23920,,settle,settle,,,,,,,
100,99.8,2428860,22880,,settle,settle,,,,,,,
100,100.03,2451740,22880,,settle,settle,,,,,,,
100,99.9,2475660,23920,,settle,settle,,,,,,,
100,99.78,2498540,22880,,settle,settle,,,,,,,
100,100.02,2521420,22880,,settle,settle,,,,,,,
100,100.39,2545352,23932,,settle,settle,,,,,,,
100,99.89,2569260,23908,,settle,settle,,,,,,,
100,99.81,2592140,22880,,settle,settle,,,,,,,
100,100.04,2615020,22880,,settle,settle,,,,,,,
100,99.9,2638940,23920,,settle,settle,,,,,,,
100,99.79,2661820,22880,,settle,settle,,,,,,,
100,100.02,2684700,22880,,settle,settle,,,,,,,
100,100.4,2708620,23920,,settle,settle,,,,,,,
100,100.39,2732540,23920,,settle,settle,,,,,,,
100,99.89,2756460,23920,,settle,settle,,,,,,,
100,99.8,2779340,22880,,settle,settle,,,,,,,
100,100.03,2802220,22880,,settle,settle,,,,,,,
100,99.9,2826140,23920,,settle,settle,,,,,,,
100,99.78,2849020,22880,,settle,settle,,,,,,,
100,99.51,2871900,22880,,settle,settle,,,,,,,
100,99.78,2894780,22880,,settle,settle,,,,,,,
100,100.02,2917660,22880,,settle,settle,,,,,,,
100,99.88,2941580,23920,,settle,settle,,,,,,,
100,100.28,2964460,22880,,settle,settle,,,,,,,
100,100.62,2988380,23920,,settle,settle,,,,,,,
100,100.58,3012300,23920,,settle,settle,,,,,,,
100,100.05,3036220,23920,,settle,settle,,,,,,,
100,99.61,3060140,23920,,settle,settle,,,,,,,
100,99.53,3083020,22880,,settle,settle,,,,,,,
100,99.8,3105900,22880,,settle,settle,,,,,,,
100,100.04,3128780,22880,,settle,settle,,,,,,,
100,99.9,3152700,23920,,settle,settle,,,,,,,
100,100.3,3175580,22880,,settle,settle,,,,,,,
100,100.15,3199500,23920,,settle,settle,,,,,,,
100,99.68,3223420,23920,,settle,settle,,,,,,,
100,100.11,3246300,22880,,settle,settle,,,,,,,
100,100.47,3270220,23920,,settle,settle,,,,,,,
100,100.45,3294140,23920,,settle,settle,,,,,,,
100,99.95,3318060,23920,,settle,settle,,,,,,,
100,99.85,3340940,22880,,settle,settle,,,,,,,
100,100.07,3363820,22880,,settle,settle,,,,,,,
100,99.93,3387740,23920,,settle,settle,,,,,,,
100,99.81,3410620,22880,,settle,settle,,,,,,,
100,99.53,3433500,22880,,settle,settle,,,,,,,
100,99.8,3456380,22880,,settle,settle,,,,,,,
100,100.04,3479260,22880,,settle,settle,,,,,,,
100,99.9,3503180,23920,,settle,settle,,,,,,,
100,99.79,3526060,22880,,settle,settle,,,,,,,
100,100.02,3548940,22880,,settle,settle,,,,,,,
100,100.4,3572860,23920,,settle,settle,,,,,,,
100,100.39,3596780,23920,,settle,settle,,,,,,,
100,100.38,3620708,23928,,settle,settle,,,,,,,
100,99.88,3644620,23912,,settle,settle,,,,,,,
100,99.79,3667508,22888,,settle,settle,,,,,,,
100,100.02,3690380,22872,,settle,settle,,,,,,,
100,99.89,3714300,23920,,settle,settle,,,,,,,
100,99.78,3737180,22880,,settle,settle,,,,,,,
100,99.5,3760060,22880,,settle,settle,,,,,,,
100,99.78,3782940,22880,,settle,settle,,,,,,,
100,100.01,3805820,22880,,settle,settle,,,,,,,
100,99.88,3829740,23920,,settle,settle,,,,,,,
100,100.28,3852620,22880,,settle,settle,,,,,,,
100,100.62,3876540,23920,,settle,settle,,,,,,,
100,100.58,3900460,23920,,settle,settle,,,,,,,
100,100.54,3924380,23920,,settle,settle,,,,,,,
100,100.02,3948300,23920,,settle,settle,,,,,,,
100,99.58,3972220,23920,,settle,settle,,,,,,,
100,99.51,3995100,22880,,settle,settle,,,,,,,
100,99.78,4017980,22880,,settle,settle,,,,,,,
100,100.02,4040860,22880,,settle,settle,,,,,,,
100,99.89,4064780,23920,,settle,settle,,,,,,,
100,99.77,4087660,22880,,settle,settle,,,,,,,
100,100.01,4110540,22880,,settle,settle,,,,,,,
100,100.39,4134460,23920,,settle,settle,,,,,,,
100,100.38,4158380,23920,,settle,settle,,,,,,,
100,100.37,4182312,23932,,settle,settle,,,,,,,
100,99.87,4206220,23908,,settle,settle,,,,,,,
100,99.79,4229108,22888,,settle,settle,,,,,,,
100,100.02,4251980,22872,,settle,settle,,,,,,,
100,99.89,4275900,23920,,settle,settle,,,,,,,
100,99.78,4298780,22880,,settle,settle,,,,,,,
100,99.5,4321660,22880,,settle,settle,,,,,,,
100,99.78,4344540,22880,,settle,settle,,,,,,,
100,100.01,4367420,22880,,settle,settle,,,,,,,
100,99.88,4391340,23920,,settle,settle,,,,,,,
100,100.28,4414220,22880,,settle,settle,,,,,,,
100,100.62,4438140,23920,,settle,settle,,,,,,,
100,100.09,4462060,23920,,settle,settle,,,,,,,
100,99.63,4485980,23920,,settle,settle,,,,,,,
100,99.56,4508860,22880,,settle,settle,,,,,,,
100,99.83,4531740,22880,,settle,settle,,,,,,,
100,100.05,4554620,22880,,settle,settle,,,,,,,
100,99.92,4578540,23920,,settle,settle,,,,,,,
100,100.31,4601420,22880,,settle,settle,,,,,,,
100,100.64,4625340,23920,,settle,settle,,,,,,,
100,100.11,4649260,23920,,settle,settle,,,,,,,
100,99.65,4673180,23920,,settle,settle,,,,,,,
100,99.57,4696060,22880,,settle,settle,,,,,,,
100,99.84,4718940,22880,,settle,settle,,,,,,,
100,100.07,4741820,22880,,settle,settle,,,,,,,
100,99.93,4765740,23920,,settle,settle,,,,,,,
100,100.32,4788620,22880,,settle,settle,,,,,,,
100,100.65,4812540,23920,,settle,settle,,,,,,,
100,100.12,4836460,23920,,settle,settle,,,,,,,
100,99.66,4860380,23920,,settle,settle,,,,,,,
100,99.58,4883260,22880,,settle,settle,,,,,,,
100,99.84,4906140,22880,,settle,settle,,,,,,,
100,100.07,4929020,22880,,settle,settle,,,,,,,
100,99.93,4952940,23920,,settle,settle,,,,,,,
100,99.81,4975820,22880,,settle,settle,,,,,,,
100,100.04,4998700,22880,,settle,settle,,,,,,,
100,100.42,5022620,23920,,settle,settle,,,,,,,
100,100.4,5046540,23920,,settle,settle,,,,,,,
100,99.9,5070460,23920,,settle,settle,,,,,,,
100,99.81,5093340,22880,,settle,settle,,,,,,,
100,100.04,5116220,22880,,settle,settle,,,,,,,
100,99.91,5140140,23920,,settle,settle,,,,,,,
100,99.79,5163028,22888,,settle,settle,,,,,,,
100,100.02,5185900,22872,,settle,settle,,,,,,,
100,100.4,5209820,23920,,settle,settle,,,,,,,
100,99.9,5233740,23920,,settle,settle,,,,,,,
100,99.81,5256620,22880,,settle,settle,,,,,,,
100,100.04,5279500,22880,,settle,settle,,,,,,,
100,99.9,5303420,23920,,settle,settle,,,,,,,
100,99.79,5326300,22880,,settle,settle,,,,,,,
100,100.02,5349180,22880,,settle,settle,,,,,,,
100,100.4,5373100,23920,,settle,settle,,,,,,,
100,100.39,5397020,23920,,settle,settle,,,,,,,
100,100.38,5420940,23920,,settle,settle,,,,,,,
100,99.88,5444860,23920,,settle,settle,,,,,,,
100,99.79,5467740,22880,,settle,settle,,,,,,,
100,100.03,5490620,22880,,settle,settle,,,,,,,
100,99.89,5514540,23920,,settle,settle,,,,,,,
100,99.78,5537420,22880,,settle,settle,,,,,,,
100,99.5,5560300,22880,,settle,settle,,,,,,,
100,99.78,5583180,22880,,settle,settle,,,,,,,
100,100.01,5606060,22880,,settle,settle,,,,,,,
100,99.88,5629980,23920,,settle,settle,,,,,,,
100,100.28,5652860,22880,,settle,settle,,,,,,,
100,100.62,5676780,23920,,settle,settle,,,,,,,
100,100.09,5700700,23920,,settle,settle,,,,,,,
100,99.64,5724620,23920,,settle,settle,,,,,,,
100,100.07,5747500,22880,,settle,settle,,,,,,,
100,100.44,5771420,23920,,settle,settle,,,,,,,
100,99.94,5795340,23920,,settle,settle,,,,,,,
100,99.84,5818220,22880,,settle,settle,,,,,,,
100,100.06,5841100,22880,,settle,settle,,,,,,,
100,99.92,5865020,23920,,settle,settle,,,,,,,
100,99.81,5887900,22880,,settle,settle,,,,,,,
100,99.53,5910780,22880,,settle,settle,,,,,,,
100,99.8,5933660,22880,,settle,settle,,,,,,,
100,100.03,5956540,22880,,settle,settle,,,,,,,
100,99.9,5980460,23920,,settle,settle,,,,,,,
100,100.29,6003340,22880,,settle,settle,,,,,,,
100,100.63,6027260,23920,,settle,settle,,,,,,,
100,100.1,6051180,23920,,settle,settle,,,,,,,
100,99.64,6075100,23920,,settle,settle,,,,,,,
100,99.57,6097980,22880,,settle,settle,,,,,,,
100,99.83,6120860,22880,,settle,settle,,,,,,,
100,100.06,6143740,22880,,settle,settle,,,,,,,
100,99.92,6167660,23920,,settle,settle,,,,,,,
100,100.31,6190540,22880,,settle,settle,,,,,,,
100,100.16,6214460,23920,,settle,settle,,,,,,,
100,99.7,6238380,23920,,settle,settle,,,,,,,
100,100.12,6261260,22880,,settle,settle,,,,,,,
100,100.48,6285180,23920,,settle,settle,,,,,,,
100,100.46,6309100,23920,,settle,settle,,,,,,,
100,99.95,6333020,23920,,settle,settle,,,,,,,
100,99.34,6355900,22880,,settle,settle,,,,,,,
100,99.64,6378780,22880,,settle,settle,,,,,,,
100,99.9,6401660,22880,,settle,settle,,,,,,,
100,99.6,6424540,22880,,settle,settle,,,,,,,
100,99.87,6447420,22880,,settle,settle,,,,,,,
100,100.09,6470300,22880,,settle,settle,,,,,,,
100,99.94,6494228,23928,,settle,settle,,,,,,,
100,100.33,6517100,22872,,settle,settle,,,,,,,
100,100.67,6541020,23920,,settle,settle,,,,,,,
100,100.13,6564940,23920,,settle,settle,,,,,,,
100,99.67,6588860,23920,,settle,settle,,,,,,,
100,100.1,6611740,22880,,settle,settle,,,,,,,
100,100.46,6635660,23920,,settle,settle,,,,,,,
100,99.96,6659580,23920,,settle,settle,,,,,,,
100,99.86,6682460,22880,,settle,settle,,,,,,,
100,100.08,6705340,22880,,settle,settle,,,,,,,
100,99.94,6729260,23920,,settle,settle,,,,,,,
100,99.82,6752140,22880,,settle,settle,,,,,,,
100,99.54,6775020,22880,,settle,settle,,,,,,,
100,99.81,6797900,22880,,settle,settle,,,,,,,
100,100.04,6820780,22880,,settle,settle,,,,,,,
100,99.9,6844700,23920,,settle,settle,,,,,,,
100,100.29,6867592,22892,,settle,settle,,,,,,,
100,100.14,6891500,23908,,settle,settle,,,,,,,
100,99.68,6915420,23920,,settle,settle,,,,,,,
100,100.11,6938300,22880,,settle,settle,,,,,,,
100,100.48,6962220,23920,,settle,settle,,,,,,,
100,100.45,6986140,23920,,settle,settle,,,,,,,
100,99.95,7010060,23920,,settle,settle,,,,,,,
100,99.85,7032940,22880,,settle,settle,,,,,,,
100,100.07,7055820,22880,,settle,settle,,,,,,,
100,99.93,7079740,23920,,settle,settle,,,,,,,
100,99.81,7102620,22880,,settle,settle,,,,,,,
100,99.53,7125500,22880,,settle,settle,,,,,,,
100,99.8,7148380,22880,,settle,settle,,,,,,,
100,100.04,7171260,22880,,settle,settle,,,,,,,
100,99.9,7195180,23920,,settle,settle,,,,,,,
100,99.79,7218060,22880,,settle,settle,,,,,,,
100,100.02,7240940,22880,,settle,settle,,,,,,,
100,100.4,7264860,23920,,settle,settle,,,,,,,
100,100.39,7288780,23920,,settle,settle,,,,,,,
100,100.38,7312700,23920,,settle,settle,,,,,,,
100,99.88,7336620,23920,,settle,settle,,,,,,,
100,99.79,7359508,22888,,settle,settle,,,,,,,
100,100.02,7382380,22872,,settle,settle,,,,,,,
100,99.89,7406300,23920,,settle,settle,,,,,,,
100,99.78,7429180,22880,,settle,settle,,,,,,,
100,100.01,7452060,22880,,settle,settle,,,,,,,
100,100.39,7475980,23920,,settle,settle,,,,,,,
100,99.89,7499900,23920,,settle,settle,,,,,,,
100,99.8,7522780,22880,,settle,settle,,,,,,,
100,100.03,7545660,22880,,settle,settle,,,,,,,
100,99.9,7569580,23920,,settle,settle,,,,,,,
100,99.78,7592460,22880,,settle,settle,,,,,,,
100,100.02,7615340,22880,,settle,settle,,,,,,,
100,100.4,7639260,23920,,settle,settle,,,,,,,
100,100.39,7663180,23920,,settle,settle,,,,,,,
100,100.38,7687100,23920,,settle,settle,,,,,,,
100,99.88,7711020,23920,,settle,settle,,,,,,,
100,99.79,7733900,22880,,settle,settle,,,,,,,
100,100.03,7756780,22880,,settle,settle,,,,,,,
100,99.89,7780700,23920,,settle,settle,,,,,,,
100,99.78,7803580,22880,,settle,settle,,,,,,,
100,99.5,7826460,22880,,settle,settle,,,,,,,
100,99.78,7849340,22880,,settle,settle,,,,,,,
100,100.01,7872220,22880,,settle,settle,,,,,,,
100,99.88,7896140,23920,,settle,settle,,,,,,,
100,100.28,7919020,22880,,settle,settle,,,,,,,
100,100.62,7942940,23920,,settle,settle,,,,,,,
100,100.58,7966860,23920,,settle,settle,,,,,,,
100,100.54,7990780,23920,,settle,settle,,,,,,,
100,100.02,8014700,23920,,settle,settle,,,,,,,
100,99.58,8038620,23920,,settle,settle,,,,,,,
100,99.51,8061500,22880,,settle,settle,,,,,,,
100,99.78,8084380,22880,,settle,settle,,,,,,,
100,100.02,8107260,22880,,settle,settle,,,,,,,
100,99.89,8131180,23920,,settle,settle,,,,,,,
100,99.77,8154060,22880,,settle,settle,,,,,,,
100,100.01,8176940,22880,,settle,settle,,,,,,,
100,100.39,8200860,23920,,settle,settle,,,,,,,
100,99.89,8224788,23928,,settle,settle,,,,,,,
100,99.8,8247660,22872,,settle,settle,,,,,,,
100,100.03,8270540,22880,,settle,settle,,,,,,,
100,99.9,8294460,23920,,settle,settle,,,,,,,
100,99.78,8317340,22880,,settle,settle,,,,,,,
100,100.02,8340220,22880,,settle,settle,,,,,,,
100,100.4,8364140,23920,,settle,settle,,,,,,,
100,100.39,8388060,23920,,settle,settle,,,,,,,
100,100.38,8411980,23920,,settle,settle,,,,,,,
100,99.88,8435900,23920,,settle,settle,,,,,,,
100,99.28,8458780,22880,,settle,settle,,,,,,,
100,99.59,8481660,22880,,settle,settle,,,,,,,
100,99.85,8504540,22880,,settle,settle,,,,,,,
100,100.08,8527420,22880,,settle,settle,,,,,,,
100,100.45,8551340,23920,,settle,settle,,,,,,,
100,100.43,8575260,23920,,settle,settle,,,,,,,
100,99.93,8599180,23920,,settle,settle,,,,,,,
100,99.83,8622060,22880,,settle,settle,,,,,,,
100,100.06,8644940,22880,,settle,settle,,,,,,,
100,99.92,8668860,23920,,settle,settle,,,,,,,
100,99.8,8691740,22880,,settle,settle,,,,,,,
100,99.52,8714620,22880,,settle,settle,,,,,,,
100,99.8,8737500,22880,,settle,settle,,,,,,,
100,100.03,8760380,22880,,settle,settle,,,,,,,
100,99.89,8784300,23920,,settle,settle,,,,,,,
100,99.78,8807180,22880,,settle,settle,,,,,,,
100,100.02,8830060,22880,,settle,settle,,,,,,,
100,100.39,8853980,23920,,settle,settle,,,,,,,
100,100.38,8877900,23920,,settle,settle,,,,,,,
100,100.38,8901820,23920,,settle,settle,,,,,,,
100,99.88,8925740,23920,,settle,settle,,,,,,,
100,99.79,8948620,22880,,settle,settle,,,,,,,
100,100.02,8971500,22880,,settle,settle,,,,,,,
100,99.89,8995420,23920,,settle,settle,,,,,,,
100,99.78,9018300,22880,,settle,settle,,,,,,,
100,100.01,9041180,22880,,settle,settle,,,,,,,
100,100.39,9065100,23920,,settle,settle,,,,,,,
100,100.38,9089020,23920,,settle,settle,,,,,,,
100,99.89,9112940,23920,,settle,settle,,,,,,,
100,99.79,9135820,22880,,settle,settle,,,,,,,
100,100.03,9158700,22880,,settle,settle,,,,,,,
100,99.89,9182620,23920,,settle,settle,,,,,,,
100,99.78,9205500,22880,,settle,settle,,,,,,,
100,99.5,9228380,22880,,settle,settle,,,,,,,
100,99.78,9251260,22880,,settle,settle,,,,,,,
100,100.02,9274140,22880,,settle,settle,,,,,,,
100,99.88,9298060,23920,,settle,settle,,,,,,,
100,100.28,9320940,22880,,settle,settle,,,,,,,
100,100.62,9344860,23920,,settle,settle,,,,,,,
100,100.58,9368780,23920,,settle,settle,,,,,,,
100,100.05,9392700,23920,,settle,settle,,,,,,,
100,99.6,9416620,23920,,settle,settle,,,,,,,
100,99.53,9439500,22880,,settle,settle,,,,,,,
100,99.8,9462380,22880,,settle,settle,,,,,,,
100,100.04,9485260,22880,,settle,settle,,,,,,,
100,99.9,9509180,23920,,settle,settle,,,,,,,
100,99.79,9532060,22880,,settle,settle,,,,,,,
100,100.02,9554940,22880,,settle,settle,,,,,,,
100,100.4,9578860,23920,,settle,settle,,,,,,,
100,100.39,9602780,23920,,settle,settle,,,,,,,
100,100.38,9626700,23920,,settle,settle,,,,,,,
100,99.88,9650620,23920,,settle,settle,,,,,,,
100,99.79,9673500,22880,,settle,settle,,,,,,,
100,100.03,9696380,22880,,settle,settle,,,,,,,
100,99.89,9720300,23920,,settle,settle,,,,,,,
100,99.78,9743180,22880,,settle,settle,,,,,,,
100,99.5,9766060,22880,,settle,settle,,,,,,,
100,99.78,9788940,22880,,settle,settle,,,,,,,
100,100.01,9811820,22880,,settle,settle,,,,,,,
100,99.88,9835740,23920,,settle,settle,,,,,,,
100,100.28,9858620,22880,,settle,settle,,,,,,,
100,100.62,9882540,23920,,settle,settle,,,,,,,
100,100.58,9906460,23920,,settle,settle,,,,,,,
100,100.05,9930380,23920,,settle,settle,,,,,,,
100,99.6,9954300,23920,,settle,settle,,,,,,,
100,99.53,9977180,22880,,settle,settle,,,,,,,
100,99.8,10000060,22880,,settle,settle,,,,,,,
100,100.21,10023980,23920,,settle,settle,,,,,,,
100,99.92,10048940,24960,,settle,settle,,,,,,,
100,99.68,10072860,23920,,settle,settle,,,,,,,
100,99.77,10096780,23920,,settle,settle,,,,,,,
100,99.85,10120700,23920,,settle,settle,,,,,,,
100,99.92,10144620,23920,,settle,settle,,,,,,,
100,99.98,10168540,23920,,settle,settle,,,,,,,
100,100.03,10192460,23920,,settle,settle,,,,,,,
100,100.24,10217420,24960,,settle,settle,,,,,,,
100,100.58,10242380,24960,,settle,settle,,,,,,,
100,100.4,10267340,24960,,settle,settle,,,,,,,
100,100.25,10292300,24960,,settle,settle,,,,,,,
100,100.11,10317260,24960,,settle,settle,,,,,,,
100,99.54,10342220,24960,,settle,settle,,,,,,,
100,99.35,10366140,23920,,settle,settle,,,,,,,
100,99.49,10390060,23920,,settle,settle,,,,,,,
100,99.61,10413980,23920,,settle,settle,,,,,,,
100,100.2,10437900,23920,,settle,settle,,,,,,,
100,100.41,10462860,24960,,settle,settle,,,,,,,
100,100.25,10487828,24968,,settle,settle,,,,,,,
100,100.59,10512780,24952,,settle,settle,,,,,,,
100,100.41,10537740,24960,,settle,settle,,,,,,,
100,100.25,10562700,24960,,settle,settle,,,,,,,
100,100.12,10587660,24960,,settle,settle,,,,,,,
100,99.54,10612620,24960,,settle,settle,,,,,,,
100,99.35,10636540,23920,,settle,settle,,,,,,,
100,99.49,10660460,23920,,settle,settle,,,,,,,
100,99.62,10684380,23920,,settle,settle,,,,,,,
100,100.21,10708300,23920,,settle,settle,,,,,,,
100,100.41,10733260,24960,,settle,settle,,,,,,,
100,100.25,10758220,24960,,settle,settle,,,,,,,
100,100.59,10783180,24960,,settle,settle,,,,,,,
100,100.41,10808140,24960,,settle,settle,,,,,,,
100,99.79,10833100,24960,,settle,settle,,,,,,,
100,99.56,10857020,23920,,settle,settle,,,,,,,
100,99.67,10880940,23920,,settle,settle,,,,,,,
100,99.77,10904860,23920,,settle,settle,,,,,,,
100,99.85,10928780,23920,,settle,settle,,,,,,,
100,99.92,10952700,23920,,settle,settle,,,,,,,
100,99.98,10976620,23920,,settle,settle,,,,,,,
100,100.03,11000540,23920,,settle,settle,,,,,,,
100,100.24,11025500,24960,,settle,settle,,,,,,,
100,100.11,11050460,24960,,settle,settle,,,,,,,
100,100,11075420,24960,,settle,settle,,,,,,,
100,99.9,11100380,24960,,settle,settle,,,,,,,
100,99.66,11124300,23920,,settle,settle,,,,,,,
100,99.76,11148220,23920,,settle,settle,,,,,,,
100,99.84,11172140,23920,,settle,settle,,,,,,,
100,99.91,11196060,23920,,settle,settle,,,,,,,
100,100.45,11219996,23936,,settle,settle,,,,,,,
100,100.62,11244940,24944,,settle,settle,,,,,,,
100,100.44,11269900,24960,,settle,settle,,,,,,,
100,100.28,11294860,24960,,settle,settle,,,,,,,
100,100.14,11319820,24960,,settle,settle,,,,,,,
100,100.03,11344780,24960,,settle,settle,,,,,,,
100,99.93,11369740,24960,,settle,settle,,,,,,,
100,99.66,11393660,23920,,settle,settle,,,,,,,
100,99.27,11417580,23920,,settle,settle,,,,,,,
100,99.43,11441500,23920,,settle,settle,,,,,,,
100,100.05,11465420,23920,,settle,settle,,,,,,,
100,100.27,11490380,24960,,settle,settle,,,,,,,
100,100.14,11515340,24960,,settle,settle,,,,,,,
100,100.49,11540300,24960,,settle,settle,,,,,,,
100,100.32,11565260,24960,,settle,settle,,,,,,,
100,100.18,11590220,24960,,settle,settle,,,,,,,
100,100.06,11615180,24960,,settle,settle,,,,,,,
100,99.96,11640140,24960,,settle,settle,,,,,,,
100,100.17,11664060,23920,,settle,settle,,,,,,,
100,99.89,11689020,24960,,settle,settle,,,,,,,
100,99.65,11712940,23920,,settle,settle,,,,,,,
100,99.75,11736860,23920,,settle,settle,,,,,,,
100,99.83,11760780,23920,,settle,settle,,,,,,,
100,99.9,11784700,23920,,settle,settle,,,,,,,
100,99.97,11808620,23920,,settle,settle,,,,,,,
100,100.02,11832540,23920,,settle,settle,,,,,,,
100,100.22,11857508,24968,,settle,settle,,,,,,,
100,100.1,11882460,24952,,settle,settle,,,,,,,
100,99.99,11907420,24960,,settle,settle,,,,,,,
100,100.2,11931340,23920,,settle,settle,,,,,,,
100,99.92,11956300,24960,,settle,settle,,,,,,,
100,99.67,11980220,23920,,settle,settle,,,,,,,
100,99.77,12004140,23920,,settle,settle,,,,,,,
100,99.85,12028060,23920,,settle,settle,,,,,,,
100,99.92,12051980,23920,,settle,settle,,,,,,,
100,99.98,12075900,23920,,settle,settle,,,,,,,
100,100.03,12099820,23920,,settle,settle,,,,,,,
