88,88.31,3.46,,,,,
88,88.52,3.48,,,,,
88,88.07,3.5,,,,,
88,87.69,3.52,,,,,
88,87.99,3.54,,,,,
88,88.24,3.56,,,,,
88,87.84,3.58,,,,,
88,88.12,3.59,,,,,
88,88.35,3.61,,,,,
88,87.93,3.63,,,,,
88,87.57,3.65,,,,,
88,87.89,3.67,,,,,
88,88.16,3.69,,,,,
88,87.76,3.71,,,,,
88,88.05,3.73,,,,,
88,88.3,3.74,,,,,
88,87.88,3.76,,,,,
88,88.15,3.78,,,,,
88,88.39,3.8,,,,,
88,87.96,3.82,,,,,
88,87.59,3.84,,,,,
88,87.91,3.86,,,,,
88,88.17,3.88,,,,,
88,87.78,3.89,,,,,
88,88.06,3.91,,,,,
88,88.31,3.93,,,,,
88,87.89,3.95,,,,,
88,87.54,3.97,,,,,
88,87.86,3.99,,,,,
88,88.13,4.01,,,,,
88,87.74,4.03,,,,,
88,88.03,4.04,,,,,
88,88.28,4.06,,,,,
88,87.87,4.08,,,,,
88,88.14,4.1,,,,,
88,88.38,4.12,,,,,
88,87.95,4.14,,,,,
88,87.59,4.16,,,,,
88,87.9,4.18,,,,,
88,88.17,4.19,,,,,
88,87.77,4.21,,,,,
88,88.06,4.23,,,,,
88,88.3,4.25,,,,,
88,87.89,4.27,,,,,
88,88.16,4.29,,,,,
88,88.39,4.31,,,,,
88,87.96,4.32,,,,,
88,87.6,4.34,,,,,
88,87.91,4.36,,,,,
88,88.18,4.38,,,,,
88,87.78,4.4,,,,,
88,88.07,4.42,,,,,
88,88.31,4.44,,,,,
88,87.9,4.46,,,,,
88,88.16,4.47,,,,,
88,88.39,4.49,,,,,
88,87.97,4.51,,,,,
88,87.6,4.53,,,,,
88,87.29,4.55,,,,,
88,87.65,4.57,,,,,
88,88.58,4.59,,,,,
88,88.74,4.61,,,,,
88,88.27,4.62,,,,,
88,87.86,4.64,,,,,
88,87.51,4.66,,,,,
88,87.21,4.68,,,,,
88,87.58,4.7,,,,,
88,88.52,4.72,,,,,
88,88.7,4.74,,,,,
88,88.22,4.76,,,,,
88,87.82,4.77,,,,,
88,87.48,4.79,,,,,
88,87.81,4.81,,,,,
88,88.09,4.83,,,,,
88,87.7,4.85,,,,,
88,88,4.87,,,,,
88,88.26,4.89,,,,,
88,87.85,4.91,,,,,
88,88.12,4.92,,,,,
88,88.36,4.94,,,,,
88,87.94,4.96,,,,,
88,87.58,4.98,,,,,
88,87.89,5,,,,,
88,88.16,5.02,,,,,
88,88.39,5.04,,,,,
88,88.59,5.05,,,,,
88,88.13,5.07,,,,,
88,87.74,5.09,,,,,
88,87.41,5.11,,,,,
88,87.75,5.13,,,,,
88,88.04,5.15,,,,,
88,88.29,5.17,,,,,
88,88.5,5.19,,,,,
88,88.06,5.2,,,,,
88,87.68,5.22,,,,,
88,87.98,5.24,,,,,
88,88.23,5.26,,,,,
88,87.83,5.28,,,,,
88,88.11,5.3,,,,,
88,88.35,5.32,,,,,
88,87.93,5.34,,,,,
88,87.57,5.35,,,,,
88,87.88,5.37,,,,,
88,88.15,5.39,,,,,
88,87.76,5.41,,,,,
88,88.05,5.43,,,,,
88,88.29,5.45,,,,,
88,87.88,5.47,,,,,
88,87.53,5.49,,,,,
88,87.85,5.5,,,,,
88,88.13,5.52,,,,,
88,88.36,5.54,,,,,
88,88.56,5.56,,,,,
88,88.11,5.58,,,,,
88,87.72,5.6,,,,,
88,87.39,5.62,,,,,
88,87.74,5.64,,,,,
88,88.03,5.65,,,,,
88,88.28,5.67,,,,,
88,88.49,5.69,,,,,
88,88.05,5.71,,,,,
88,87.67,5.73,,,,,
88,87.35,5.75,,,,,
88,87.7,5.77,,,,,
88,88,5.78,,,,,
88,88.25,5.8,,,,,
88,88.47,5.82,,,,,
88,88.03,5.84,,,,,
88,87.65,5.86,,,,,
88,87.96,5.88,,,,,
88,88.22,5.9,,,,,
88,88.44,5.92,,,,,
88,88.63,5.93,,,,,
88,88.17,5.95,,,,,
88,87.77,5.97,,,,,
88,87.44,5.99,,,,,
88,87.77,6.01,,,,,
88,88.05,6.03,,,,,
88,87.68,6.05,,,,,
88,87.98,6.07,,,,,
88,88.24,6.08,,,,,
88,87.83,6.1,,,,,
88,88.11,6.12,,,,,
88,88.35,6.14,,,,,
88,87.93,6.16,,,,,
88,87.57,6.18,,,,,
88,87.88,6.2,,,,,
88,88.15,6.22,,,,,
88,88.38,6.23,,,,,
88,88.58,6.25,,,,,
88,88.13,6.27,,,,,
88,87.74,6.29,,,,,
88,87.41,6.31,,,,,
88,87.12,6.33,,,,,
88,87.5,6.35,,,,,
88,88.45,6.37,,,,,
88,88.64,6.38,,,,,
88,88.18,6.4,,,,,
88,87.78,6.42,,,,,
88,88.07,6.44,,,,,
88,88.31,6.46,,,,,
88,87.9,6.48,,,,,
88,87.54,6.5,,,,,
88,87.86,6.52,,,,,
88,88.13,6.53,,,,,
88,88.37,6.55,,,,,
88,88.57,6.57,,,,,
88,88.12,6.59,,,,,
88,87.73,6.61,,,,,
88,87.39,6.63,,,,,
88,87.74,6.65,,,,,
88,88.03,6.66,,,,,
88,88.28,6.68,,,,,
88,88.49,6.7,,,,,
88,88.05,6.72,,,,,
88,87.67,6.74,,,,,
88,87.35,6.76,,,,,
88,87.7,6.78,,,,,
88,88.62,6.8,,,,,
88,88.78,6.81,,,,,
88,88.3,6.83,,,,,
88,87.89,6.85,,,,,
88,87.53,6.87,,,,,
88,87.23,6.89,,,,,
88,87.6,6.91,,,,,
88,88.53,6.93,,,,,
88,88.71,6.95,,,,,
88,88.23,6.96,,,,,
88,87.83,6.98,,,,,
88,87.48,7,,,,,
88,87.81,7.02,,,,,
88,88.09,7.04,,,,,
88,88.33,7.06,,,,,
88,88.54,7.08,,,,,
88,88.09,7.1,,,,,
88,87.71,7.11,,,,,
88,87.38,7.13,,,,,
88,87.72,7.15,,,,,
88,88.02,7.17,,,,,
88,88.27,7.19,,,,,
88,88.48,7.21,,,,,
88,88.04,7.23,,,,,
88,87.66,7.25,,,,,
88,87.97,7.26,,,,,
88,88.23,7.28,,,,,
88,87.82,7.3,,,,,
88,88.1,7.32,,,,,
88,88.34,7.34,,,,,
88,87.92,7.36,,,,,
88,87.56,7.38,,,,,
88,87.88,7.39,,,,,
88,88.15,7.41,,,,,
88,88.38,7.43,,,,,
88,88.58,7.45,,,,,
88,88.13,7.47,,,,,
88,87.74,7.49,,,,,
88,87.4,7.51,,,,,
88,87.75,7.53,,,,,
88,88.04,7.54,,,,,
88,88.28,7.56,,,,,
88,88.5,7.58,,,,,
88,88.05,7.6,,,,,
88,87.68,7.62,,,,,
88,87.35,7.64,,,,,
88,87.7,7.66,,,,,
88,88,7.68,,,,,
88,88.25,7.69,,,,,
88,88.47,7.71,,,,,
88,88.03,7.73,,,,,
88,87.66,7.75,,,,,
88,87.96,7.77,,,,,
88,88.22,7.79,,,,,
88,87.82,7.81,,,,,
88,88.09,7.83,,,,,
88,88.33,7.84,,,,,
88,87.92,7.86,,,,,
88,87.56,7.88,,,,,
88,87.88,7.9,,,,,
88,88.15,7.92,,,,,
88,88.38,7.94,,,,,
88,88.58,7.96,,,,,
88,88.12,7.98,,,,,
88,87.74,7.99,,,,,
88,87.4,8.01,,,,,
88,87.74,8.03,,,,,
88,88.04,8.05,,,,,
88,88.28,8.07,,,,,
88,88.5,8.09,,,,,
88,88.05,8.11,,,,,
88,87.68,8.12,,,,,
88,87.98,8.14,,,,,
88,88.23,8.16,,,,,
88,87.83,8.18,,,,,
88,87.48,8.2,,,,,
88,87.81,8.22,,,,,
88,88.09,8.24,,,,,
88,88.33,8.26,,,,,
88,88.54,8.27,,,,,
88,88.09,8.29,,,,,
88,87.71,8.31,,,,,
88,87.38,8.33,,,,,
88,87.72,8.35,,,,,
88,88.02,8.37,,,,,
88,88.27,8.39,,,,,
88,88.48,8.41,,,,,
88,88.04,8.42,,,,,
88,87.66,8.44,,,,,
88,87.34,8.46,,,,,
88,87.69,8.48,,,,,
88,88.62,8.5,,,,,
88,88.78,8.52,,,,,
88,88.3,8.54,,,,,
88,87.88,8.56,,,,,
88,87.53,8.57,,,,,
88,87.85,8.59,,,,,
88,88.13,8.61,,,,,
88,87.74,8.63,,,,,
88,88.03,8.65,,,,,
88,88.28,8.67,,,,,
88,87.87,8.69,,,,,
88,87.52,8.71,,,,,
88,87.84,8.72,,,,,
88,88.12,8.74,,,,,
88,88.35,8.76,,,,,
88,88.56,8.78,,,,,
88,88.1,8.8,,,,,
88,87.72,8.82,,,,,
88,87.39,8.84,,,,,
88,87.73,8.86,,,,,
88,88.03,8.87,,,,,
88,88.28,8.89,,,,,
88,88.49,8.91,,,,,
88,88.05,8.93,,,,,
88,87.67,8.95,,,,,
88,87.97,8.97,,,,,
88,88.23,8.99,,,,,
88,87.83,9,,,,,
88,88.1,9.02,,,,,
88,88.34,9.04,,,,,
88,87.92,9.06,,,,,
88,87.56,9.08,,,,,
88,87.88,9.1,,,,,
88,88.15,9.12,,,,,
88,87.76,9.14,,,,,
88,88.05,9.15,,,,,
88,88.3,9.17,,,,,
88,87.88,9.19,,,,,
88,88.15,9.21,,,,,
88,88.38,9.23,,,,,
88,87.96,9.25,,,,,
88,87.59,9.27,,,,,
88,87.91,9.29,,,,,
88,88.17,9.3,,,,,
88,87.78,9.32,,,,,
88,88.06,9.34,,,,,
88,88.31,9.36,,,,,
88,87.89,9.38,,,,,
88,88.16,9.4,,,,,
88,88.39,9.42,,,,,
88,87.96,9.44,,,,,
88,87.6,9.45,,,,,
88,87.29,9.47,,,,,
88,87.65,9.49,,,,,
88,88.57,9.51,,,,,
88,88.74,9.53,,,,,
88,88.27,9.55,,,,,
88,87.86,9.57,,,,,
88,87.51,9.59,,,,,
88,87.21,9.6,,,,,
88,87.57,9.62,,,,,
88,88.51,9.64,,,,,
88,88.7,9.66,,,,,
88,88.22,9.68,,,,,
88,87.82,9.7,,,,,
88,87.48,9.72,,,,,
88,87.81,9.73,,,,,
88,88.09,9.75,,,,,
88,87.71,9.77,,,,,
88,88,9.79,,,,,
88,88.26,9.81,,,,,
88,87.85,9.83,,,,,
88,87.5,9.85,,,,,
88,87.83,9.87,,,,,
88,88.11,9.88,,,,,
88,88.34,9.9,,,,,
88,88.55,9.92,,,,,
88,88.1,9.94,,,,,
88,87.71,9.96,,,,,
88,88.01,9.98,,,,,
88,88.26,10,,,,,
88,88.11,10.02,,,,,
88,87.66,10.04,,,,,
88,87.28,10.06,,,,,
88,88.13,10.08,,,,,
88,88.85,10.1,,,,,
88,88.29,10.12,,,,,
88,87.82,10.14,,,,,
88,87.4,10.16,,,,,
88,87.65,10.17,,,,,
88,88.45,10.19,,,,,
88,87.95,10.21,,,,,
88,87.52,10.23,,,,,
88,87.74,10.25,,,,,
88,87.94,10.27,,,,,
88,88.1,10.29,,,,,
88,88.24,10.31,,,,,
88,88.36,10.33,,,,,
88,87.87,10.35,,,,,
88,87.45,10.37,,,,,
88,87.69,10.39,,,,,
88,87.89,10.41,,,,,
88,88.65,10.43,,,,,
88,88.71,10.45,,,,,
88,88.17,10.47,,,,,
88,87.71,10.49,,,,,
88,87.32,10.51,,,,,
88,88.16,10.53,,,,,
88,88.89,10.55,,,,,
88,88.32,10.57,,,,,
88,87.84,10.59,,,,,
88,87.43,10.61,,,,,
88,87.66,10.63,,,,,
88,88.46,10.65,,,,,
88,88.55,10.67,,,,,
88,88.03,10.69,,,,,
88,87.59,10.71,,,,,
88,87.81,10.73,,,,,
88,87.99,10.75,,,,,
88,87.55,10.77,,,,,
88,87.18,10.79,,,,,
88,88.05,10.81,,,,,
88,88.79,10.83,,,,,
88,88.24,10.85,,,,,
88,87.77,10.87,,,,,
88,87.96,10.89,,,,,
88,88.12,10.91,,,,,
88,88.26,10.93,,,,,
88,87.78,10.95,,,,,
88,87.38,10.97,,,,,
88,88.21,10.98,,,,,
88,88.93,11,,,,,
88,88.36,11.02,,,,,
88,87.87,11.04,,,,,
88,87.45,11.06,,,,,
88,87.1,11.08,,,,,
88,87.97,11.1,,,,,
88,88.72,11.12,,,,,
88,88.77,11.14,,,,,
88,88.22,11.16,,,,,
88,87.17,11.18,,,,,
88,86.85,11.2,,,,,
88,87.76,11.22,,,,,
88,88.55,11.24,,,,,
88,88.62,11.26,,,,,
88,88.09,11.28,,,,,
88,87.64,11.3,,,,,
88,87.85,11.32,,,,,
88,88.03,11.34,,,,,
88,88.18,11.36,,,,,
88,88.31,11.38,,,,,
88,88.42,11.4,,,,,
88,88.51,11.42,,,,,
88,88,11.44,,,,,
88,87.57,11.46,,,,,
88,87.78,11.48,,,,,
88,87.97,11.5,,,,,
88,88.13,11.52,,,,,
88,88.27,11.54,,,,,
88,88.38,11.56,,,,,
88,87.89,11.58,,,,,
88,87.47,11.6,,,,,
88,87.7,11.62,,,,,
88,87.9,11.64,,,,,
88,88.07,11.66,,,,,
88,88.22,11.68,,,,,
88,88.34,11.7,,,,,
88,87.85,11.72,,,,,
88,87.44,11.74,,,,,
88,87.68,11.76,,,,,
88,87.88,11.78,,,,,
88,88.05,11.8,,,,,
88,88.2,11.81,,,,,
88,88.33,11.83,,,,,
88,88.43,11.85,,,,,
88,87.93,11.87,,,,,
88,87.51,11.89,,,,,
88,87.73,11.91,,,,,
88,87.93,11.93,,,,,
88,88.09,11.95,,,,,
88,88.24,11.97,,,,,
88,88.36,11.99,,,,,
88,87.87,12.01,,,,,
88,87.45,12.03,,,,,
88,87.69,12.05,,,,,
88,88.48,12.07,,,,,
88,88.56,12.09,,,,,
88,88.05,12.11,,,,,
88,88.19,12.13,,,,,
88,87.73,12.15,,,,,
88,87.33,12.17,,,,,
88,87.59,12.19,,,,,
88,88.39,12.21,,,,,
88,88.49,12.23,,,,,
88,87.98,12.25,,,,,
88,88.14,12.27,,,,,
88,88.27,12.29,,,,,
88,87.8,12.31,,,,,
88,87.39,12.33,,,,,
88,87.64,12.35,,,,,
88,88.44,12.37,,,,,
88,88.53,12.39,,,,,
88,88.01,12.41,,,,,
88,88.17,12.43,,,,,
88,87.71,12.45,,,,,
88,87.31,12.47,,,,,
88,87.57,12.49,,,,,
88,88.38,12.51,,,,,
88,89.07,12.53,,,,,
88,88.48,12.55,,,,,
88,87.38,12.57,,,,,
88,87.03,12.59,,,,,
88,87.92,12.61,,,,,
88,88.68,12.63,,,,,
88,88.74,12.64,,,,,
88,88.19,12.66,,,,,
88,87.73,12.68,,,,,
88,87.92,12.7,,,,,
88,88.09,12.72,,,,,
88,87.64,12.74,,,,,
88,87.26,12.76,,,,,
88,88.11,12.78,,,,,
88,88.84,12.8,,,,,
88,88.28,12.82,,,,,
88,87.81,12.84,,,,,
88,87.4,12.86,,,,,
88,87.64,12.88,,,,,
88,88.44,12.9,,,,,
88,88.53,12.92,,,,,
88,88.02,12.94,,,,,
88,87.58,12.96,,,,,
88,87.8,12.98,,,,,
88,87.98,13,,,,,
88,88.14,13.02,,,,,
88,87.68,13.04,,,,,
88,87.29,13.06,,,,,
88,87.55,13.08,,,,,
88,88.36,13.1,,,,,
88,89.06,13.12,,,,,
88,88.47,13.14,,,,,
88,87.96,13.16,,,,,
88,87.53,13.18,,,,,
88,87.16,13.2,,,,,
88,88.03,13.22,,,,,
88,88.77,13.24,,,,,
88,88.22,13.26,,,,,
88,87.76,13.28,,,,,
88,87.95,13.3,,,,,
88,88.11,13.32,,,,,
88,88.25,13.34,,,,,
88,87.78,13.36,,,,,
88,87.37,13.38,,,,,
88,88.21,13.4,,,,,
88,88.33,13.42,,,,,
88,87.85,13.44,,,,,
88,88.03,13.45,,,,,
88,88.18,13.47,,,,,
88,88.31,13.49,,,,,
88,87.83,13.51,,,,,
88,87.42,13.53,,,,,
88,87.66,13.55,,,,,
88,88.45,13.57,,,,,
88,89.13,13.59,,,,,
88,88.53,13.61,,,,,
88,87.43,13.63,,,,,
88,87.07,13.65,,,,,
88,87.37,13.67,,,,,
88,88.2,13.69,,,,,
88,88.92,13.71,,,,,
88,88.35,13.73,,,,,
88,87.86,13.75,,,,,
88,87.45,13.77,,,,,
88,87.68,13.79,,,,,
88,88.48,13.81,,,,,
88,87.97,13.83,,,,,
88,87.54,13.85,,,,,
88,87.76,13.87,,,,,
88,87.95,13.89,,,,,
88,88.11,13.91,,,,,
88,88.25,13.93,,,,,
88,88.37,13.95,,,,,
88,88.47,13.97,,,,,
88,87.97,13.99,,,,,
88,87.54,14.01,,,,,
88,87.76,14.03,,,,,
88,87.95,14.05,,,,,
88,88.11,14.07,,,,,
88,88.25,14.09,,,,,
88,88.37,14.11,,,,,
88,87.88,14.13,,,,,
88,87.46,14.15,,,,,
88,87.69,14.17,,,,,
88,88.49,14.19,,,,,
88,88.57,14.21,,,,,
88,88.05,14.23,,,,,
88,88.2,14.25,,,,,
88,87.73,14.27,,,,,
88,87.34,14.28,,,,,
88,87.59,14.3,,,,,
88,88.39,14.32,,,,,
88,88.49,14.34,,,,,
88,87.98,14.36,,,,,
88,88.14,14.38,,,,,
88,87.68,14.4,,,,,
88,87.29,14.42,,,,,
88,87.55,14.44,,,,,
88,88.36,14.46,,,,,
88,88.47,14.48,,,,,
88,87.96,14.5,,,,,
88,88.12,14.52,,,,,
88,88.26,14.54,,,,,
88,88.38,14.56,,,,,
88,87.89,14.58,,,,,
88,87.47,14.6,,,,,
88,87.7,14.62,,,,,
88,87.9,14.64,,,,,
88,88.07,14.66,,,,,
88,88.21,14.68,,,,,
88,88.34,14.7,,,,,
88,88.44,14.72,,,,,
88,87.94,14.74,,,,,
88,87.52,14.76,,,,,
88,87.74,14.78,,,,,
88,87.93,14.8,,,,,
88,88.1,14.82,,,,,
88,88.24,14.84,,,,,
88,88.36,14.86,,,,,
88,88.46,14.88,,,,,
88,87.96,14.9,,,,,
88,87.53,14.92,,,,,
88,87.75,14.94,,,,,
88,87.94,14.96,,,,,
88,88.11,14.98,,,,,
88,88.25,15,,,,,
88,87.77,15.02,,,,,
88,87.37,15.04,,,,,
88,87.62,15.06,,,,,
88,88.42,15.08,,,,,
88,88.51,15.1,,,,,
88,88,15.11,,,,,
88,88.16,15.13,,,,,
88,88.29,15.15,,,,,
88,87.81,15.17,,,,,
88,87.4,15.19,,,,,
88,87.64,15.21,,,,,
88,88.44,15.23,,,,,
88,88.53,15.25,,,,,
88,88.02,15.27,,,,,
88,88.17,15.29,,,,,
88,88.3,15.31,,,,,
88,87.82,15.33,,,,,
88,87.41,15.35,,,,,
88,87.65,15.37,,,,,
88,88.45,15.39,,,,,
88,88.54,15.41,,,,,
88,88.02,15.43,,,,,
88,87.59,15.45,,,,,
88,87.21,15.47,,,,,
88,88.07,15.49,,,,,
88,88.81,15.51,,,,,
88,88.25,15.53,,,,,
88,87.78,15.55,,,,,
88,87.97,15.57,,,,,
88,88.13,15.59,,,,,
88,88.26,15.61,,,,,
88,87.79,15.63,,,,,
88,87.38,15.65,,,,,
88,87.63,15.67,,,,,
88,88.43,15.69,,,,,
88,88.52,15.71,,,,,
88,88.01,15.73,,,,,
88,88.16,15.75,,,,,
88,88.29,15.77,,,,,
88,87.82,15.79,,,,,
88,87.41,15.81,,,,,
88,87.65,15.83,,,,,
88,87.85,15.85,,,,,
88,88.03,15.87,,,,,
88,88.18,15.89,,,,,
88,88.31,15.91,,,,,
88,88.42,15.92,,,,,
88,88.51,15.94,,,,,
88,88,15.96,,,,,
88,87.57,15.98,,,,,
88,87.78,16,,,,,
88,87.97,16.02,,,,,
88,88.13,16.04,,,,,
88,88.27,16.06,,,,,
88,87.79,16.08,,,,,
88,87.39,16.1,,,,,
88,87.63,16.12,,,,,
88,87.84,16.14,,,,,
88,88.02,16.16,,,,,
88,88.17,16.18,,,,,
88,88.3,16.2,,,,,
88,88.41,16.22,,,,,
88,88.51,16.24,,,,,
88,88,16.26,,,,,
88,87.56,16.28,,,,,
88,87.78,16.3,,,,,
88,87.97,16.32,,,,,
88,88.13,16.34,,,,,
88,88.26,16.36,,,,,
88,87.79,16.38,,,,,
88,87.38,16.4,,,,,
88,87.63,16.42,,,,,
88,87.84,16.44,,,,,
88,88.61,16.46,,,,,
88,88.67,16.48,,,,,
88,88.14,16.5,,,,,
88,87.68,16.52,,,,,
88,87.29,16.54,,,,,
88,88.14,16.56,,,,,
88,88.87,16.58,,,,,
88,88.31,16.6,,,,,
88,87.83,16.62,,,,,
88,87.42,16.64,,,,,
88,87.06,16.66,,,,,
88,87.95,16.68,,,,,
88,88.7,16.7,,,,,
88,88.75,16.72,,,,,
88,88.21,16.74,,,,,
88,87.74,16.75,,,,,
88,87.93,16.77,,,,,
88,88.1,16.79,,,,,
88,88.24,16.81,,,,,
88,87.77,16.83,,,,,
88,87.37,16.85,,,,,
88,88.2,16.87,,,,,
88,88.92,16.89,,,,,
88,88.35,16.91,,,,,
88,87.27,16.93,,,,,
88,86.94,16.95,,,,,
88,87.84,16.97,,,,,
88,88.61,16.99,,,,,
88,88.68,17.01,,,,,
88,88.14,17.03,,,,,
88,87.69,17.05,,,,,
88,87.89,17.07,,,,,
88,88.06,17.09,,,,,
88,88.21,17.11,,,,,
88,88.33,17.13,,,,,
88,87.85,17.15,,,,,
88,87.43,17.17,,,,,
88,87.67,17.19,,,,,
88,87.87,17.21,,,,,
88,88.05,17.23,,,,,
88,88.2,17.25,,,,,
88,88.32,17.27,,,,,
88,87.84,17.29,,,,,
88,87.43,17.31,,,,,
88,87.67,17.33,,,,,
88,87.87,17.35,,,,,
88,88.04,17.37,,,,,
88,88.19,17.39,,,,,
88,88.32,17.41,,,,,
88,88.43,17.43,,,,,
88,88.52,17.45,,,,,
88,88.01,17.47,,,,,
88,87.57,17.49,,,,,
88,87.79,17.51,,,,,
88,87.97,17.53,,,,,
88,88.13,17.55,,,,,
88,88.27,17.57,,,,,
88,88.39,17.58,,,,,
88,87.89,17.6,,,,,
88,87.47,17.62,,,,,
88,87.7,17.64,,,,,
88,87.9,17.66,,,,,
88,88.07,17.68,,,,,
88,88.22,17.7,,,,,
88,88.34,17.72,,,,,
88,87.85,17.74,,,,,
88,87.44,17.76,,,,,
88,87.68,17.78,,,,,
88,87.88,17.8,,,,,
88,88.05,17.82,,,,,
