100,0,1020,1020
100,0,2120,1100
100,0,3216,1096
100,4.88,5608,2392
100,13.42,24328,18720
100,24.81,45128,20800
100,41.96,65928,20800
100,61.1,86728,20800
100,79.13,107536,20808
100,94.42,129368,21832
100,105.77,151208,21840
100,111.79,174096,22888
100,112.31,196968,22872
100,108.17,219848,22880
100,102.08,242728,22880
100,96.36,265608,22880
100,91.7,287448,21840
100,88.47,309288,21840
100,87.32,331128,21840
100,88.47,352968,21840
100,91.07,374808,21840
100,93.81,396648,21840
100,96.16,418488,21840
100,98.16,440336,21848
100,99.34,462168,21832
100,99.81,484008,21840
100,100.21,505848,21840
100,100.21,528728,22880
100,99.36,551608,22880
100,98.44,573456,21848
100,97.97,595288,21832
100,98.11,617128,21840
100,98.22,638968,21840
100,98.32,660808,21840
100,98.41,682648,21840
100,98.48,704488,21840
100,99.07,726328,21840
100,99.58,748168,21840
100,99.48,770008,21840
100,99.4,791848,21840
100,99.32,813688,21840
100,99.26,835528,21840
100,99.74,857368,21840
100,99.62,879208,21840
100,99.51,901048,21840
100,99.42,922888,21840
100,99.34,944728,21840
100,99.81,966568,21840
100,100.21,988408,21840
100,100.22,1011288,22880
100,100.05,1035208,23920
100,99.61,1059128,23920
100,99.55,1082012,22884
100,99.82,1104888,22876
100,99.54,1127768,22880
100,99.3,1150648,22880
100,99.61,1173528,22880
100,99.87,1196408,22880
100,100.09,1219288,22880
100,100.46,1243208,23920
100,100.44,1267128,23920
100,99.93,1291048,23920
100,99.33,1313928,22880
100,99.63,1336808,22880
100,99.88,1359688,22880
100,100.1,1382568,22880
100,100.47,1406488,23920
100,99.96,1430408,23920
100,99.86,1453288,22880
100,100.08,1476168,22880
100,99.94,1500088,23920
100,99.82,1522968,22880
100,99.54,1545848,22880
100,99.81,1568728,22880
100,100.04,1591608,22880
100,99.9,1615528,23920
100,99.79,1638416,22888
100,100.02,1661288,22872
100,100.4,1685208,23920
100,100.39,1709128,23920
100,100.38,1733060,23932
100,99.88,1756968,23908
100,99.79,1779852,22884
100,100.03,1802728,22876
100,99.89,1826648,23920
100,99.78,1849528,22880
100,99.5,1872408,22880
100,99.78,1895288,22880
100,100.02,1918168,22880
100,99.88,1942088,23920
100,99.77,1964968,22880
100,100.01,1987848,22880
100,100.39,2011768,23920
100,100.38,2035688,23920
100,100.37,2059608,23920
100,100.36,2083528,23920
100,99.87,2107448,23920
100,99.78,2130328,22880
100,100.02,2153208,22880
100,99.88,2177128,23920
100,99.77,2200008,22880
100,100.01,2222888,22880
100,100.39,2246808,23920
100,100.38,2270736,23928
100,99.88,2294648,23912
100,99.79,2317528,22880
100,100.03,2340408,22880
100,99.89,2364328,23920
100,99.78,2387208,22880
100,99.5,2410088,22880
100,99.78,2432968,22880
100,100.01,2455848,22880
100,99.88,2479768,23920
100,100.28,2502648,22880
100,100.62,2526568,23920
100,100.09,2550488,23920
100,99.64,2574408,23920
100,100.07,2597300,22892
100,99.95,2621208,23908
100,99.85,2644088,22880
100,100.08,2666968,22880
100,99.94,2690888,23920
100,99.81,2713768,22880
100,100.04,2736648,22880
100,100.42,2760568,23920
100,100.41,2784488,23920
100,100.39,2808408,23920
100,99.9,2832328,23920
100,99.8,2855208,22880
100,100.04,2878088,22880
100,99.9,2902008,23920
100,99.79,2924888,22880
100,99.51,2947768,22880
100,99.78,2970648,22880
100,100.02,2993528,22880
100,99.89,3017448,23920
100,99.77,3040328,22880
100,100.01,3063208,22880
100,100.39,3087128,23920
100,100.38,3111048,23920
100,100.37,3134968,23920
100,100.37,3158888,23920
100,100.36,3182808,23920
100,99.87,3206728,23920
100,99.27,3229608,22880
100,99.58,3252488,22880
100,99.84,3275368,22880
100,100.07,3298248,22880
100,100.44,3322168,23920
100,100.42,3346088,23920
100,99.92,3370008,23920
100,99.82,3392888,22880
100,100.05,3415768,22880
100,99.92,3439688,23920
100,99.8,3462568,22880
100,99.52,3485448,22880
100,99.79,3508328,22880
100,100.03,3531208,22880
100,99.89,3555128,23920
100,99.78,3578008,22880
100,100.01,3600888,22880
100,100.39,3624808,23920
100,100.38,3648728,23920
100,100.38,3672648,23920
100,100.37,3696568,23920
100,100.36,3720488,23920
100,99.87,3744408,23920
100,99.27,3767288,22880
100,99.58,3790168,22880
100,99.84,3813048,22880
100,99.56,3835928,22880
100,99.83,3858808,22880
100,100.06,3881688,22880
100,99.92,3905608,23920
100,100.31,3928488,22880
100,100.65,3952408,23920
100,100.6,3976328,23920
100,100.56,4000248,23920
100,100.04,4024168,23920
100,99.59,4048088,23920
100,99.52,4070968,22880
100,99.79,4093848,22880
100,100.03,4116728,22880
100,99.89,4140648,23920
100,99.78,4163528,22880
100,100.01,4186408,22880
100,100.39,4210328,23920
100,100.38,4234256,23928
100,99.88,4258168,23912
100,99.8,4281048,22880
100,100.03,4303928,22880
100,99.9,4327848,23920
100,99.78,4350728,22880
100,99.51,4373608,22880
100,99.78,4396488,22880
100,100.02,4419368,22880
100,99.88,4443288,23920
100,100.28,4466168,22880
100,100.62,4490088,23920
100,100.58,4514008,23920
100,100.05,4537928,23920
100,99.6,4561848,23920
100,99.53,4584728,22880
100,99.8,4607608,22880
100,100.04,4630488,22880
100,99.9,4654408,23920
100,99.79,4677288,22880
100,100.02,4700176,22888
100,100.4,4724088,23912
100,100.39,4748008,23920
100,100.38,4771928,23920
100,100.37,4795848,23920
100,99.88,4819768,23920
100,99.79,4842648,22880
100,100.02,4865528,22880
100,99.89,4889448,23920
100,99.77,4912328,22880
100,99.5,4935208,22880
100,99.78,4958088,22880
100,100.01,4980968,22880
100,99.88,5004888,23920
100,99.77,5027768,22880
100,100.01,5050648,22880
100,100.39,5074568,23920
100,100.38,5098488,23920
100,100.37,5122408,23920
100,100.36,5146328,23920
100,99.87,5170248,23920
100,99.27,5193128,22880
100,99.58,5216008,22880
100,99.84,5238888,22880
100,100.07,5261768,22880
100,100.44,5285688,23920
100,100.42,5309608,23920
100,99.92,5333528,23920
100,99.83,5356408,22880
100,100.05,5379288,22880
100,99.92,5403208,23920
100,99.8,5426088,22880
100,99.52,5448968,22880
100,99.79,5471848,22880
100,100.03,5494728,22880
100,99.89,5518648,23920
100,100.29,5541528,22880
100,100.63,5565456,23928
100,100.09,5589368,23912
100,99.64,5613288,23920
100,100.07,5636168,22880
100,99.96,5660088,23920
100,99.85,5682968,22880
100,100.08,5705848,22880
100,99.94,5729768,23920
100,99.82,5752648,22880
100,100.05,5775528,22880
100,100.42,5799448,23920
100,100.41,5823368,23920
100,99.91,5847288,23920
100,99.81,5870168,22880
100,100.04,5893048,22880
100,99.91,5916968,23920
100,99.79,5939848,22880
100,99.51,5962728,22880
100,99.79,5985608,22880
100,100.02,6008488,22880
100,99.89,6032408,23920
100,99.78,6055288,22880
100,100.01,6078168,22880
100,100.39,6102088,23920
100,100.38,6126008,23920
100,100.37,6149928,23920
100,99.88,6173848,23920
100,99.79,6196728,22880
100,100.02,6219608,22880
100,99.89,6243528,23920
100,99.78,6266408,22880
100,100.01,6289288,22880
100,100.39,6313208,23920
100,99.89,6337128,23920
100,99.8,6360008,22880
100,100.03,6382888,22880
100,99.9,6406808,23920
100,99.78,6429688,22880
100,100.02,6452568,22880
100,100.4,6476488,23920
100,100.39,6500408,23920
100,100.38,6524328,23920
100,100.37,6548248,23920
100,99.88,6572168,23920
100,99.78,6595060,22892
100,100.02,6617928,22868
100,99.89,6641848,23920
100,99.77,6664728,22880
100,99.5,6687608,22880
100,99.78,6710488,22880
100,100.01,6733368,22880
100,99.88,6757288,23920
100,99.77,6780168,22880
100,100.01,6803048,22880
100,100.39,6826968,23920
100,100.38,6850888,23920
100,100.37,6874808,23920
100,100.36,6898728,23920
100,99.87,6922648,23920
100,99.78,6945528,22880
100,100.02,6968408,22880
100,99.88,6992328,23920
100,99.77,7015208,22880
100,99.5,7038088,22880
100,99.77,7060968,22880
100,100.01,7083848,22880
100,99.88,7107768,23920
100,100.28,7130648,22880
100,100.62,7154568,23920
100,100.09,7178488,23920
100,99.63,7202408,23920
100,100.07,7225288,22880
100,100.44,7249208,23920
100,99.93,7273128,23920
100,99.83,7296016,22888
100,100.06,7318888,22872
100,99.92,7342808,23920
100,99.81,7365688,22880
100,100.04,7388568,22880
100,100.41,7412496,23928
100,99.91,7436408,23912
100,99.82,7459288,22880
100,100.05,7482168,22880
100,99.91,7506088,23920
100,99.79,7528968,22880
100,100.03,7551852,22884
100,99.91,7575768,23916
100,99.82,7598648,22880
100,100.05,7621528,22880
100,99.91,7645448,23920
100,99.8,7668328,22880
100,100.03,7691208,22880
100,100.4,7715128,23920
100,100.39,7739048,23920
100,100.38,7762968,23920
100,100.38,7786888,23920
100,99.88,7810808,23920
100,99.79,7833688,22880
100,100.02,7856568,22880
100,99.89,7880488,23920
100,99.78,7903368,22880
100,99.5,7926248,22880
100,99.78,7949128,22880
100,100.01,7972008,22880
100,99.88,7995928,23920
100,99.77,8018808,22880
100,100.01,8041688,22880
100,100.39,8065608,23920
100,100.38,8089528,23920
100,100.37,8113448,23920
100,100.36,8137368,23920
100,100.36,8161296,23928
100,99.86,8185208,23912
100,99.78,8208092,22884
100,100.01,8230968,22876
100,99.88,8254888,23920
100,99.77,8277768,22880
100,99.5,8300648,22880
100,99.26,8323528,22880
100,99.57,8346408,22880
100,99.84,8369288,22880
100,100.07,8392168,22880
100,100.44,8416088,23920
100,100.42,8440008,23920
100,100.41,8463928,23920
100,100.4,8487848,23920
100,100.39,8511768,23920
100,100.38,8535688,23920
100,99.88,8559608,23920
100,99.28,8582488,22880
100,99.59,8605368,22880
100,99.85,8628248,22880
100,100.07,8651140,22892
100,100.44,8675048,23908
100,100.43,8698968,23920
100,99.93,8722888,23920
100,99.83,8745768,22880
100,100.06,8768648,22880
100,99.92,8792568,23920
100,99.8,8815448,22880
100,99.52,8838328,22880
100,99.8,8861208,22880
100,100.03,8884088,22880
100,99.89,8908008,23920
100,99.78,8930888,22880
100,100.02,8953768,22880
100,100.39,8977688,23920
100,100.38,9001608,23920
100,100.38,9025528,23920
100,100.37,9049448,23920
100,99.87,9073368,23920
100,99.79,9096248,22880
100,100.02,9119128,22880
100,99.89,9143048,23920
100,99.77,9165928,22880
100,99.5,9188808,22880
100,99.78,9211688,22880
100,100.01,9234568,22880
100,99.88,9258488,23920
100,99.77,9281368,22880
100,100,9304248,22880
100,100.38,9328168,23920
100,100.38,9352088,23920
100,100.37,9376008,23920
100,100.36,9399928,23920
100,99.87,9423848,23920
100,99.78,9446728,22880
100,100.02,9469608,22880
100,99.88,9493528,23920
100,99.77,9516408,22880
100,99.5,9539288,22880
100,99.77,9562168,22880
100,100.01,9585048,22880
100,99.88,9608968,23920
100,100.28,9631848,22880
100,100.62,9655768,23920
100,100.57,9679688,23920
