100,99.79,3053900,3.0539,,,,,
100,100.02,3076780,3.07678,,,,,
100,100.4,3100700,3.1007,,,,,
100,100.39,3124620,3.12462,,,,,
100,100.38,3148540,3.14854,,,,,
100,99.88,3172460,3.17246,,,,,
100,99.79,3195340,3.19534,,,,,
100,100.03,3218220,3.21822,,,,,
100,99.89,3242140,3.24214,,,,,
100,99.78,3265020,3.26502,,,,,
100,100.01,3287900,3.2879,,,,,
100,100.39,3311820,3.31182,,,,,
100,100.38,3335740,3.33574,,,,,
100,99.89,3359660,3.35966,,,,,
100,99.8,3382540,3.38254,,,,,
100,100.03,3405420,3.40542,,,,,
100,99.89,3429340,3.42934,,,,,
100,99.78,3452220,3.45222,,,,,
100,100.02,3475100,3.4751,,,,,
100,100.39,3499028,3.499028,,,,,
100,100.38,3522940,3.52294,,,,,
100,100.38,3546860,3.54686,,,,,
100,99.88,3570780,3.57078,,,,,
100,99.79,3593660,3.59366,,,,,
100,100.02,3616540,3.61654,,,,,
100,99.89,3640460,3.64046,,,,,
100,99.78,3663340,3.66334,,,,,
100,100.01,3686220,3.68622,,,,,
100,100.39,3710140,3.71014,,,,,
100,99.89,3734060,3.73406,,,,,
100,99.8,3756940,3.75694,,,,,
100,100.03,3779820,3.77982,,,,,
100,99.9,3803740,3.80374,,,,,
100,99.78,3826620,3.82662,,,,,
100,100.02,3849500,3.8495,,,,,
100,99.91,3873420,3.87342,,,,,
100,99.81,3896300,3.8963,,,,,
100,100.04,3919180,3.91918,,,,,
100,99.91,3943100,3.9431,,,,,
100,99.79,3965980,3.96598,,,,,
100,99.51,3988860,3.98886,,,,,
100,99.79,4011740,4.01174,,,,,
100,100.02,4034620,4.03462,,,,,
100,99.89,4058540,4.05854,,,,,
100,99.78,4081420,4.08142,,,,,
100,100.01,4104300,4.1043,,,,,
100,100.39,4128220,4.12822,,,,,
100,100.38,4152148,4.152148,,,,,
100,99.88,4176060,4.17606,,,,,
100,99.79,4198940,4.19894,,,,,
100,100.03,4221820,4.22182,,,,,
100,99.89,4245740,4.24574,,,,,
100,99.78,4268620,4.26862,,,,,
100,100.01,4291500,4.2915,,,,,
100,100.39,4315420,4.31542,,,,,
100,100.38,4339340,4.33934,,,,,
100,99.89,4363260,4.36326,,,,,
100,99.8,4386140,4.38614,,,,,
100,100.03,4409020,4.40902,,,,,
100,99.89,4432940,4.43294,,,,,
100,99.78,4455820,4.45582,,,,,
100,100.02,4478700,4.4787,,,,,
100,100.39,4502620,4.50262,,,,,
100,100.38,4526540,4.52654,,,,,
100,99.89,4550460,4.55046,,,,,
100,99.8,4573340,4.57334,,,,,
100,100.03,4596220,4.59622,,,,,
100,99.9,4620140,4.62014,,,,,
100,99.78,4643020,4.64302,,,,,
100,100.02,4665900,4.6659,,,,,
100,100.39,4689820,4.68982,,,,,
100,99.9,4713740,4.71374,,,,,
100,99.8,4736620,4.73662,,,,,
100,100.04,4759500,4.7595,,,,,
100,99.9,4783420,4.78342,,,,,
100,99.79,4806300,4.8063,,,,,
100,100.02,4829180,4.82918,,,,,
100,100.4,4853100,4.8531,,,,,
100,100.39,4877020,4.87702,,,,,
100,100.38,4900940,4.90094,,,,,
100,99.88,4924860,4.92486,,,,,
100,99.79,4947740,4.94774,,,,,
100,100.03,4970620,4.97062,,,,,
100,99.89,4994540,4.99454,,,,,
100,99.78,5017420,5.01742,,,,,
100,100.01,5040300,5.0403,,,,,
100,100.39,5064220,5.06422,,,,,
100,100.38,5088140,5.08814,,,,,
100,100.37,5112068,5.112068,,,,,
100,99.88,5135980,5.13598,,,,,
100,99.79,5158860,5.15886,,,,,
100,100.02,5181740,5.18174,,,,,
100,99.89,5205660,5.20566,,,,,
100,99.78,5228540,5.22854,,,,,
100,100.01,5251420,5.25142,,,,,
100,99.9,5275340,5.27534,,,,,
100,99.81,5298220,5.29822,,,,,
100,100.04,5321100,5.3211,,,,,
100,99.9,5345020,5.34502,,,,,
100,99.79,5367900,5.3679,,,,,
100,100.02,5390780,5.39078,,,,,
100,100.4,5414700,5.4147,,,,,
100,99.9,5438620,5.43862,,,,,
100,99.81,5461500,5.4615,,,,,
100,100.04,5484380,5.48438,,,,,
100,99.9,5508300,5.5083,,,,,
100,99.79,5531180,5.53118,,,,,
100,100.02,5554060,5.55406,,,,,
100,100.4,5577980,5.57798,,,,,
100,100.39,5601900,5.6019,,,,,
100,99.89,5625820,5.62582,,,,,
100,99.8,5648700,5.6487,,,,,
100,100.03,5671580,5.67158,,,,,
100,99.9,5695508,5.695508,,,,,
100,99.78,5718380,5.71838,,,,,
100,100.02,5741260,5.74126,,,,,
100,100.4,5765180,5.76518,,,,,
100,99.9,5789100,5.7891,,,,,
100,99.81,5811980,5.81198,,,,,
100,100.04,5834860,5.83486,,,,,
100,99.9,5858780,5.85878,,,,,
100,99.79,5881660,5.88166,,,,,
100,100.02,5904540,5.90454,,,,,
100,100.4,5928460,5.92846,,,,,
100,100.39,5952380,5.95238,,,,,
100,100.38,5976300,5.9763,,,,,
100,100.37,6000220,6.00022,,,,,
100,100.36,6024140,6.02414,,,,,
100,100.36,6048060,6.04806,,,,,
100,99.87,6071980,6.07198,,,,,
100,99.78,6094868,6.094868,,,,,
100,100.01,6117740,6.11774,,,,,
100,99.88,6141660,6.14166,,,,,
100,99.77,6164540,6.16454,,,,,
100,100.01,6187420,6.18742,,,,,
100,100.39,6211340,6.21134,,,,,
100,100.38,6235260,6.23526,,,,,
100,99.88,6259180,6.25918,,,,,
100,99.79,6282060,6.28206,,,,,
100,100.03,6304940,6.30494,,,,,
100,99.89,6328860,6.32886,,,,,
100,99.78,6351740,6.35174,,,,,
100,100.01,6374620,6.37462,,,,,
100,99.9,6398540,6.39854,,,,,
100,99.81,6421420,6.42142,,,,,
100,100.04,6444300,6.4443,,,,,
100,99.91,6468220,6.46822,,,,,
100,99.79,6491100,6.4911,,,,,
100,100.02,6513980,6.51398,,,,,
100,100.4,6537900,6.5379,,,,,
100,99.9,6561820,6.56182,,,,,
100,99.81,6584700,6.5847,,,,,
100,100.04,6607580,6.60758,,,,,
100,99.9,6631500,6.6315,,,,,
100,99.79,6654380,6.65438,,,,,
100,99.51,6677260,6.67726,,,,,
100,99.79,6700140,6.70014,,,,,
100,100.02,6723020,6.72302,,,,,
100,99.89,6746940,6.74694,,,,,
100,99.77,6769820,6.76982,,,,,
100,99.5,6792700,6.7927,,,,,
100,99.78,6815580,6.81558,,,,,
100,100.01,6838460,6.83846,,,,,
100,99.88,6862380,6.86238,,,,,
100,99.77,6885260,6.88526,,,,,
100,100,6908140,6.90814,,,,,
100,100.38,6932060,6.93206,,,,,
100,100.38,6955980,6.95598,,,,,
100,100.37,6979900,6.9799,,,,,
100,100.36,7003820,7.00382,,,,,
100,100.36,7027740,7.02774,,,,,
100,100.35,7051660,7.05166,,,,,
100,100.35,7075580,7.07558,,,,,
100,100.35,7099500,7.0995,,,,,
100,99.86,7123420,7.12342,,,,,
100,99.77,7146300,7.1463,,,,,
100,100.01,7169180,7.16918,,,,,
100,99.88,7193100,7.1931,,,,,
100,99.76,7215980,7.21598,,,,,
100,100,7238860,7.23886,,,,,
100,100.38,7262780,7.26278,,,,,
100,100.37,7286700,7.2867,,,,,
100,99.88,7310620,7.31062,,,,,
100,99.79,7333500,7.3335,,,,,
100,100.02,7356380,7.35638,,,,,
100,99.89,7380300,7.3803,,,,,
100,99.78,7403180,7.40318,,,,,
100,100.01,7426068,7.426068,,,,,
100,100.38,7449992,7.449992,,,,,
100,99.89,7473900,7.4739,,,,,
100,99.8,7496780,7.49678,,,,,
100,100.03,7519660,7.51966,,,,,
100,99.9,7543580,7.54358,,,,,
100,99.78,7566460,7.56646,,,,,
100,100.02,7589340,7.58934,,,,,
100,99.91,7613260,7.61326,,,,,
100,99.81,7636140,7.63614,,,,,
100,100.04,7659020,7.65902,,,,,
100,99.91,7682940,7.68294,,,,,
100,99.79,7705820,7.70582,,,,,
100,100.03,7728700,7.7287,,,,,
100,100.4,7752620,7.75262,,,,,
100,100.39,7776540,7.77654,,,,,
100,100.38,7800460,7.80046,,,,,
100,100.37,7824380,7.82438,,,,,
100,100.36,7848312,7.848312,,,,,
100,100.35,7872232,7.872232,,,,,
100,99.87,7896140,7.89614,,,,,
100,99.78,7919020,7.91902,,,,,
100,100.02,7941900,7.9419,,,,,
100,99.88,7965820,7.96582,,,,,
100,99.77,7988700,7.9887,,,,,
100,100.01,8011580,8.01158,,,,,
100,100.39,8035500,8.0355,,,,,
100,100.38,8059420,8.05942,,,,,
100,99.88,8083340,8.08334,,,,,
100,99.79,8106220,8.10622,,,,,
100,100.03,8129100,8.1291,,,,,
100,99.89,8153020,8.15302,,,,,
100,99.78,8175900,8.1759,,,,,
100,100.01,8198780,8.19878,,,,,
100,100.39,8222700,8.2227,,,,,
100,100.38,8246620,8.24662,,,,,
100,99.89,8270540,8.27054,,,,,
100,99.8,8293420,8.29342,,,,,
100,100.03,8316300,8.3163,,,,,
100,99.89,8340220,8.34022,,,,,
100,99.78,8363100,8.3631,,,,,
100,100.02,8385980,8.38598,,,,,
100,100.39,8409900,8.4099,,,,,
100,99.9,8433820,8.43382,,,,,
100,99.8,8456700,8.4567,,,,,
100,100.04,8479580,8.47958,,,,,
100,99.9,8503500,8.5035,,,,,
100,99.79,8526380,8.52638,,,,,
100,99.51,8549260,8.54926,,,,,
100,99.78,8572140,8.57214,,,,,
100,100.02,8595020,8.59502,,,,,
100,99.89,8618940,8.61894,,,,,
100,99.77,8641820,8.64182,,,,,
100,100.01,8664700,8.6647,,,,,
100,100.39,8688620,8.68862,,,,,
100,100.38,8712540,8.71254,,,,,
100,100.37,8736472,8.736472,,,,,
100,99.87,8760380,8.76038,,,,,
100,99.79,8783260,8.78326,,,,,
100,100.02,8806140,8.80614,,,,,
100,99.89,8830060,8.83006,,,,,
100,99.78,8852940,8.85294,,,,,
100,100.01,8875820,8.87582,,,,,
100,99.9,8899740,8.89974,,,,,
100,99.81,8922620,8.92262,,,,,
100,100.04,8945500,8.9455,,,,,
100,99.9,8969420,8.96942,,,,,
100,99.79,8992300,8.9923,,,,,
100,100.02,9015180,9.01518,,,,,
100,100.4,9039100,9.0391,,,,,
100,100.39,9063020,9.06302,,,,,
100,100.38,9086940,9.08694,,,,,
100,99.88,9110860,9.11086,,,,,
100,99.79,9133740,9.13374,,,,,
100,100.02,9156628,9.156628,,,,,
100,99.89,9180540,9.18054,,,,,
100,99.78,9203420,9.20342,,,,,
100,100.01,9226300,9.2263,,,,,
100,100.39,9250220,9.25022,,,,,
100,99.9,9274140,9.27414,,,,,
100,99.8,9297020,9.29702,,,,,
100,100.03,9319900,9.3199,,,,,
100,99.9,9343820,9.34382,,,,,
100,99.78,9366700,9.3667,,,,,
100,100.02,9389580,9.38958,,,,,
100,100.4,9413500,9.4135,,,,,
100,100.39,9437420,9.43742,,,,,
100,99.89,9461340,9.46134,,,,,
100,99.8,9484220,9.48422,,,,,
100,100.03,9507100,9.5071,,,,,
100,99.9,9531020,9.53102,,,,,
100,99.78,9553900,9.5539,,,,,
100,100.02,9576780,9.57678,,,,,
100,100.4,9600700,9.6007,,,,,
100,100.39,9624620,9.62462,,,,,
100,100.38,9648540,9.64854,,,,,
100,99.88,9672460,9.67246,,,,,
100,99.79,9695340,9.69534,,,,,
100,100.02,9718220,9.71822,,,,,
100,99.89,9742140,9.74214,,,,,
100,99.78,9765020,9.76502,,,,,
100,100.01,9787900,9.7879,,,,,
100,100.39,9811820,9.81182,,,,,
100,100.38,9835740,9.83574,,,,,
100,99.89,9859660,9.85966,,,,,
100,99.79,9882540,9.88254,,,,,
100,100.03,9905420,9.90542,,,,,
100,99.89,9929340,9.92934,,,,,
100,99.78,9952220,9.95222,,,,,
100,100.02,9975100,9.9751,,,,,
100,100.39,9999020,9.99902,,,,,
100,99.9,10022940,10.02294,,,,,
100,99.47,10046860,10.04686,,,,,
100,99.6,10070780,10.07078,,,,,
100,99.7,10094700,10.0947,,,,,
100,99.79,10118620,10.11862,,,,,
100,99.87,10142540,10.14254,,,,,
100,99.94,10166460,10.16646,,,,,
100,99.99,10190380,10.19038,,,,,
100,100.04,10214300,10.2143,,,,,
100,100.25,10239260,10.23926,,,,,
100,100.12,10264220,10.26422,,,,,
100,100,10289180,10.28918,,,,,
100,100.38,10314140,10.31414,,,,,
100,100.23,10339100,10.3391,,,,,
100,100.1,10364060,10.36406,,,,,
100,99.99,10389020,10.38902,,,,,
100,99.73,10412940,10.41294,,,,,
100,99.82,10436860,10.43686,,,,,
100,99.89,10460780,10.46078,,,,,
100,99.96,10484700,10.4847,,,,,
100,100.01,10508620,10.50862,,,,,
100,100.22,10533580,10.53358,,,,,
100,100.56,10558540,10.55854,,,,,
100,100.39,10583500,10.5835,,,,,
100,100.23,10608460,10.60846,,,,,
100,100.11,10633420,10.63342,,,,,
100,100,10658380,10.65838,,,,,
100,100.37,10683340,10.68334,,,,,
100,100.22,10708300,10.7083,,,,,
100,100.09,10733260,10.73326,,,,,
100,99.99,10758220,10.75822,,,,,
100,99.73,10782140,10.78214,,,,,
100,99.82,10806060,10.80606,,,,,
100,99.89,10829980,10.82998,,,,,
100,99.96,10853900,10.8539,,,,,
100,100.01,10877820,10.87782,,,,,
100,100.22,10902780,10.90278,,,,,
100,100.56,10927740,10.92774,,,,,
100,100.38,10952700,10.9527,,,,,
100,100.23,10977660,10.97766,,,,,
100,100.1,11002620,11.00262,,,,,
100,99.99,11027580,11.02758,,,,,
100,99.72,11051500,11.0515,,,,,
100,99.32,11075420,11.07542,,,,,
100,99.47,11099340,11.09934,,,,,
100,99.59,11123260,11.12326,,,,,
100,99.7,11147180,11.14718,,,,,
100,99.79,11171100,11.1711,,,,,
100,99.87,11195020,11.19502,,,,,
100,99.94,11218940,11.21894,,,,,
100,99.99,11242860,11.24286,,,,,
100,100.04,11266780,11.26678,,,,,
100,100.25,11291740,11.29174,,,,,
100,100.58,11316700,11.3167,,,,,
100,100.4,11341660,11.34166,,,,,
100,100.25,11366620,11.36662,,,,,
100,100.12,11391580,11.39158,,,,,
100,100.01,11416540,11.41654,,,,,
100,100.38,11441512,11.441512,,,,,
100,100.23,11466460,11.46646,,,,,
100,100.1,11491420,11.49142,,,,,
100,99.99,11516380,11.51638,,,,,
100,99.74,11540300,11.5403,,,,,
100,99.82,11564220,11.56422,,,,,
100,99.9,11588140,11.58814,,,,,
100,99.96,11612060,11.61206,,,,,
100,100.01,11635980,11.63598,,,,,
100,100.22,11660940,11.66094,,,,,
100,100.09,11685908,11.685908,,,,,
100,99.98,11710860,11.71086,,,,,
100,100.2,11734780,11.73478,,,,,
100,100.38,11759740,11.75974,,,,,
100,100.23,11784700,11.7847,,,,,
100,100.1,11809660,11.80966,,,,,
100,99.99,11834620,11.83462,,,,,
100,99.74,11858540,11.85854,,,,,
100,99.82,11882460,11.88246,,,,,
100,99.9,11906380,11.90638,,,,,
100,99.96,11930300,11.9303,,,,,
100,100.01,11954220,11.95422,,,,,
100,99.75,11979180,11.97918,,,,,
100,99.53,12003100,12.0031,,,,,
100,99.65,12027020,12.02702,,,,,
100,99.75,12050940,12.05094,,,,,
100,99.83,12074860,12.07486,,,,,
100,99.9,12098780,12.09878,,,,,
100,99.97,12122700,12.1227,,,,,
100,100.02,12146620,12.14662,,,,,
100,100.23,12171580,12.17158,,,,,
100,100.1,12196540,12.19654,,,,,
100,99.99,12221500,12.2215,,,,,
100,100.2,12245420,12.24542,,,,,
100,99.91,12270380,12.27038,,,,,
100,99.67,12294300,12.2943,,,,,
100,99.77,12318220,12.31822,,,,,
100,99.85,12342140,12.34214,,,,,
100,99.92,12366060,12.36606,,,,,
100,99.98,12389980,12.38998,,,,,
100,100.03,12413900,12.4139,,,,,
100,100.23,12438860,12.43886,,,,,
100,100.11,12463820,12.46382,,,,,
100,100,12488780,12.48878,,,,,
100,100.37,12513740,12.51374,,,,,
100,100.22,12538700,12.5387,,,,,
100,100.09,12563660,12.56366,,,,,
100,99.99,12588620,12.58862,,,,,
100,99.73,12612540,12.61254,,,,,
100,99.82,12636460,12.63646,,,,,
100,99.89,12660380,12.66038,,,,,
100,99.95,12684308,12.684308,,,,,
100,100.01,12708220,12.70822,,,,,
100,100.22,12733180,12.73318,,,,,
100,100.09,12758140,12.75814,,,,,
100,99.98,12783100,12.7831,,,,,
100,100.2,12807020,12.80702,,,,,
100,100.38,12831980,12.83198,,,,,
100,100.23,12856940,12.85694,,,,,
100,100.1,12881900,12.8819,,,,,
100,99.99,12906860,12.90686,,,,,
100,99.74,12930780,12.93078,,,,,
100,99.82,12954700,12.9547,,,,,
100,99.9,12978620,12.97862,,,,,
100,99.96,13002540,13.00254,,,,,
100,100.01,13026460,13.02646,,,,,
100,100.22,13051420,13.05142,,,,,
100,100.09,13076380,13.07638,,,,,
100,99.99,13101340,13.10134,,,,,
100,100.2,13125260,13.12526,,,,,
100,99.91,13150228,13.150228,,,,,
100,99.67,13174140,13.17414,,,,,
100,99.76,13198060,13.19806,,,,,
100,99.85,13221980,13.22198,,,,,
100,99.92,13245900,13.2459,,,,,
100,99.98,13269820,13.26982,,,,,
100,100.03,13293740,13.29374,,,,,
100,100.23,13318700,13.3187,,,,,
100,100.11,13343660,13.34366,,,,,
100,100,13368620,13.36862,,,,,
100,99.9,13393580,13.39358,,,,,
100,99.66,13417500,13.4175,,,,,
100,99.76,13441420,13.44142,,,,,
100,99.84,13465340,13.46534,,,,,
100,99.91,13489260,13.48926,,,,,
100,99.97,13513180,13.51318,,,,,
100,100.02,13537100,13.5371,,,,,
100,100.23,13562060,13.56206,,,,,
100,100.1,13587020,13.58702,,,,,
100,99.99,13611980,13.61198,,,,,
100,100.2,13635900,13.6359,,,,,
100,100.38,13660860,13.66086,,,,,
100,100.23,13685820,13.68582,,,,,
100,100.11,13710780,13.71078,,,,,
100,100,13735740,13.73574,,,,,
100,99.9,13760700,13.7607,,,,,
100,100.13,13784620,13.78462,,,,,
100,99.85,13809580,13.80958,,,,,
100,99.61,13833500,13.8335,,,,,
100,99.72,13857420,13.85742,,,,,
100,99.81,13881340,13.88134,,,,,
100,99.88,13905260,13.90526,,,,,
100,99.95,13929180,13.92918,,,,,
100,100,13953100,13.9531,,,,,
100,100.21,13978060,13.97806,,,,,
100,100.09,14003020,14.00302,,,,,
100,99.98,14027980,14.02798,,,,,
100,100.19,14051900,14.0519,,,,,
100,99.91,14076860,14.07686,,,,,
100,99.66,14100780,14.10078,,,,,
100,99.76,14124700,14.1247,,,,,
100,99.84,14148628,14.148628,,,,,
100,99.91,14172540,14.17254,,,,,
100,99.98,14196460,14.19646,,,,,
100,100.03,14220380,14.22038,,,,,
100,99.77,14245340,14.24534,,,,,
100,99.54,14269260,14.26926,,,,,
100,99.66,14293180,14.29318,,,,,
100,99.75,14317100,14.3171,,,,,
100,99.84,14341020,14.34102,,,,,
100,99.91,14364940,14.36494,,,,,
100,99.97,14388860,14.38886,,,,,
100,100.02,14412780,14.41278,,,,,
100,100.23,14437740,14.43774,,,,,
100,100.1,14462700,14.4627,,,,,
100,99.99,14487660,14.48766,,,,,
100,100.2,14511580,14.51158,,,,,
100,100.38,14536540,14.53654,,,,,
100,100.23,14561500,14.5615,,,,,
100,100.1,14586460,14.58646,,,,,
100,99.99,14611420,14.61142,,,,,
100,99.74,14635340,14.63534,,,,,
100,99.82,14659260,14.65926,,,,,
100,99.9,14683180,14.68318,,,,,
100,99.96,14707100,14.7071,,,,,
100,100.01,14731020,14.73102,,,,,
100,100.22,14755980,14.75598,,,,,
100,100.1,14780940,14.78094,,,,,
100,99.99,14805900,14.8059,,,,,
100,100.2,14829820,14.82982,,,,,
100,100.38,14854780,14.85478,,,,,
100,100.23,14879740,14.87974,,,,,
100,100.1,14904700,14.9047,,,,,
100,99.99,14929660,14.92966,,,,,
100,99.74,14953580,14.95358,,,,,
100,99.82,14977500,14.9775,,,,,
100,99.9,15001420,15.00142,,,,,
100,99.96,15025340,15.02534,,,,,
100,100.01,15049260,15.04926,,,,,
100,100.22,15074220,15.07422,,,,,
100,100.09,15099180,15.09918,,,,,
100,99.99,15124140,15.12414,,,,,
100,100.2,15148060,15.14806,,,,,
100,100.38,15173032,15.173032,,,,,
100,100.23,15197980,15.19798,,,,,
100,100.1,15222940,15.22294,,,,,
100,99.99,15247900,15.2479,,,,,
100,99.74,15271820,15.27182,,,,,
100,99.82,15295740,15.29574,,,,,
100,99.9,15319660,15.31966,,,,,
100,99.96,15343580,15.34358,,,,,
100,100.01,15367500,15.3675,,,,,
100,100.22,15392460,15.39246,,,,,
100,100.09,15417420,15.41742,,,,,
100,99.99,15442380,15.44238,,,,,
100,100.2,15466300,15.4663,,,,,
100,99.91,15491260,15.49126,,,,,
100,99.67,15515180,15.51518,,,,,
100,99.76,15539100,15.5391,,,,,
100,99.85,15563020,15.56302,,,,,
100,99.92,15586940,15.58694,,,,,
100,99.98,15610860,15.61086,,,,,
100,100.03,15634780,15.63478,,,,,
100,99.77,15659740,15.65974,,,,,
100,99.54,15683660,15.68366,,,,,
100,99.66,15707580,15.70758,,,,,
100,99.76,15731500,15.7315,,,,,
100,99.84,15755420,15.75542,,,,,
100,99.91,15779340,15.77934,,,,,
100,99.97,15803260,15.80326,,,,,
100,100.02,15827180,15.82718,,,,,
100,100.23,15852140,15.85214,,,,,
100,100.1,15877100,15.8771,,,,,
100,99.99,15902060,15.90206,,,,,
100,100.2,15925980,15.92598,,,,,
100,100.38,15950940,15.95094,,,,,
100,100.23,15975900,15.9759,,,,,
100,100.11,16000860,16.00086,,,,,
100,100,16025820,16.02582,,,,,
100,99.9,16050780,16.05078,,,,,
100,100.13,16074700,16.0747,,,,,
100,99.85,16099660,16.09966,,,,,
100,99.61,16123580,16.12358,,,,,
100,99.72,16147500,16.1475,,,,,
100,99.81,16171420,16.17142,,,,,
100,99.88,16195340,16.19534,,,,,
100,99.95,16219260,16.21926,,,,,
100,100,16243180,16.24318,,,,,
100,100.21,16268140,16.26814,,,,,
100,100.09,16293100,16.2931,,,,,
100,99.98,16318060,16.31806,,,,,
100,100.19,16341980,16.34198,,,,,
100,100.38,16366940,16.36694,,,,,
100,100.23,16391900,16.3919,,,,,
100,100.1,16416860,16.41686,,,,,
100,99.99,16441820,16.44182,,,,,
100,99.73,16465740,16.46574,,,,,
100,99.82,16489660,16.48966,,,,,
100,99.89,16513580,16.51358,,,,,
100,99.96,16537500,16.5375,,,,,
